Freq.	V(out)
1.52625920896057e+00	(7.28183576913698e+00dB,5.59891403678865e+01°)
1.53687518128802e+00	(7.31765511171706e+00dB,5.57476732094349e+01°)
1.54756499354240e+00	(7.35325305694398e+00dB,5.55062701442478e+01°)
1.55832915932101e+00	(7.38862931648776e+00dB,5.52649393193870e+01°)
1.56916819579351e+00	(7.42378362172816e+00dB,5.50236889321439e+01°)
1.58008262372676e+00	(7.45871572361944e+00dB,5.47825272296365e+01°)
1.59107296750985e+00	(7.49342539299599e+00dB,5.45414625040714e+01°)
1.60213975517925e+00	(7.52791242069471e+00dB,5.43005030919977e+01°)
1.61328351844426e+00	(7.56217661767389e+00dB,5.40596573709103e+01°)
1.62450479271248e+00	(7.59621781504772e+00dB,5.38189337566794e+01°)
1.63580411711557e+00	(7.63003586425521e+00dB,5.35783407013233e+01°)
1.64718203453516e+00	(7.66363063708906e+00dB,5.33378866906794e+01°)
1.65863909162889e+00	(7.69700202586938e+00dB,5.30975802412599e+01°)
1.67017583885675e+00	(7.73014994338036e+00dB,5.28574298980716e+01°)
1.68179283050744e+00	(7.76307432307584e+00dB,5.26174442320028e+01°)
1.69349062472506e+00	(7.79577511903474e+00dB,5.23776318373098e+01°)
1.70526978353592e+00	(7.82825230608158e+00dB,5.21380013285045e+01°)
1.71713087287552e+00	(7.86050587972358e+00dB,5.18985613386189e+01°)
1.72907446261574e+00	(7.89253585625746e+00dB,5.16593205159100e+01°)
1.74110112659226e+00	(7.92434227279363e+00dB,5.14202875218466e+01°)
1.75321144263208e+00	(7.95592518719820e+00dB,5.11814710278609e+01°)
1.76540599258132e+00	(7.98728467821863e+00dB,5.09428797133437e+01°)
1.77768536233315e+00	(8.01842084529055e+00dB,5.07045222627827e+01°)
1.79005014185596e+00	(8.04933380875689e+00dB,5.04664073631693e+01°)
1.80250092522167e+00	(8.08002370958045e+00dB,5.02285437017780e+01°)
1.81503831063433e+00	(8.11049070954161e+00dB,4.99909399629562e+01°)
1.82766290045881e+00	(8.14073499107514e+00dB,4.97536048265887e+01°)
1.84037530124976e+00	(8.17075675720586e+00dB,4.95165469643166e+01°)
1.85317612378075e+00	(8.20055623164288e+00dB,4.92797750378634e+01°)
1.86606598307363e+00	(8.23013365850199e+00dB,4.90432976964293e+01°)
1.87904549842804e+00	(8.25948930235896e+00dB,4.88071235740152e+01°)
1.89211529345120e+00	(8.28862344811960e+00dB,4.85712612871647e+01°)
1.90527599608789e+00	(8.31753640105195e+00dB,4.83357194319225e+01°)
1.91852823865054e+00	(8.34622848643747e+00dB,4.81005065823929e+01°)
1.93187265784970e+00	(8.37470004968053e+00dB,4.78656312875249e+01°)
1.94530989482459e+00	(8.40295145620247e+00dB,4.76311020687842e+01°)
1.95884059517387e+00	(8.43098309108127e+00dB,4.73969274184766e+01°)
1.97246540898673e+00	(8.45879535920457e+00dB,4.71631157963753e+01°)
1.98618499087409e+00	(8.48638868492785e+00dB,4.69296756284221e+01°)
2.00000000000002e+00	(8.51376351209837e+00dB,4.66966153036217e+01°)
2.01391110011345e+00	(8.54092030373082e+00dB,4.64639431722468e+01°)
2.02791895958007e+00	(8.56785954201550e+00dB,4.62316675434045e+01°)
2.04202425141440e+00	(8.59458172798979e+00dB,4.59997966830208e+01°)
2.05622765331215e+00	(8.62108738147687e+00dB,4.57683388115250e+01°)
2.07052984768277e+00	(8.64737704093774e+00dB,4.55373021015576e+01°)
2.08493152168226e+00	(8.67345126317782e+00dB,4.53066946763868e+01°)
2.09943336724615e+00	(8.69931062310494e+00dB,4.50765246075701e+01°)
2.11403608112278e+00	(8.72495571379239e+00dB,4.48467999124132e+01°)
2.12874036490674e+00	(8.75038714600344e+00dB,4.46175285528565e+01°)
2.14354692507260e+00	(8.77560554819022e+00dB,4.43887184327415e+01°)
2.15845647300887e+00	(8.80061156601790e+00dB,4.41603773968114e+01°)
2.17346972505213e+00	(8.82540586242650e+00dB,4.39325132276820e+01°)
2.18858740252150e+00	(8.84998911729595e+00dB,4.37051336447789e+01°)
2.20381023175324e+00	(8.87436202711447e+00dB,4.34782463024452e+01°)
2.21913894413571e+00	(8.89852530491180e+00dB,4.32518587879091e+01°)
2.23457427614446e+00	(8.92247967979081e+00dB,4.30259786200240e+01°)
2.25011696937764e+00	(8.94622589705133e+00dB,4.28006132469833e+01°)
2.26576777059162e+00	(8.96976471751507e+00dB,4.25757700450893e+01°)
2.28152743173687e+00	(8.99309691757076e+00dB,4.23514563171923e+01°)
2.29739670999409e+00	(9.01622328876387e+00dB,4.21276792909241e+01°)
2.31337636781060e+00	(9.03914463766250e+00dB,4.19044461172690e+01°)
2.32946717293693e+00	(9.06186178546618e+00dB,4.16817638692059e+01°)
2.34566989846378e+00	(9.08437556777048e+00dB,4.14596395402836e+01°)
2.36198532285908e+00	(9.10668683432100e+00dB,4.12380800430587e+01°)
2.37841423000546e+00	(9.12879644881573e+00dB,4.10170922077820e+01°)
2.39495740923788e+00	(9.15070528840949e+00dB,4.07966827815679e+01°)
2.41161565538154e+00	(9.17241424359156e+00dB,4.05768584266354e+01°)
2.42838976879012e+00	(9.19392421795314e+00dB,4.03576257194775e+01°)
2.44528055538416e+00	(9.21523612778908e+00dB,4.01389911491059e+01°)
2.46228882668986e+00	(9.23635090180574e+00dB,3.99209611168762e+01°)
2.47941539987800e+00	(9.25726948089215e+00dB,3.97035419348806e+01°)
2.49666109780325e+00	(9.27799281780657e+00dB,3.94867398248499e+01°)
2.51402674904368e+00	(9.29852187686972e+00dB,3.92705609176521e+01°)
2.53151318794059e+00	(9.31885763377813e+00dB,3.90550112516305e+01°)
2.54912125463855e+00	(9.33900107502428e+00dB,3.88400967729988e+01°)
2.56685179512583e+00	(9.35895319797534e+00dB,3.86258233334264e+01°)
2.58470566127501e+00	(9.37871501027797e+00dB,3.84121966905214e+01°)
2.60268371088389e+00	(9.39828752971163e+00dB,3.81992225066392e+01°)
2.62078680771675e+00	(9.41767178388491e+00dB,3.79869063480162e+01°)
2.63901582154582e+00	(9.43686880981165e+00dB,3.77752536845428e+01°)
2.65737162819305e+00	(9.45587965377283e+00dB,3.75642698889841e+01°)
2.67585510957225e+00	(9.47470537097915e+00dB,3.73539602359816e+01°)
2.69446715373141e+00	(9.49334702507646e+00dB,3.71443299026938e+01°)
2.71320865489537e+00	(9.51180568820521e+00dB,3.69353839670563e+01°)
2.73208051350882e+00	(9.53008244042305e+00dB,3.67271274080191e+01°)
2.75108363627952e+00	(9.54817836944142e+00dB,3.65195651052981e+01°)
2.77021893622188e+00	(9.56609457049708e+00dB,3.63127018384353e+01°)
2.78948733270084e+00	(9.58383214580352e+00dB,3.61065422874139e+01°)
2.80888975147603e+00	(9.60139220448814e+00dB,3.59010910314254e+01°)
2.82842712474622e+00	(9.61877586219218e+00dB,3.56963525492745e+01°)
2.84810039119418e+00	(9.63598424072210e+00dB,3.54923312192533e+01°)
2.86791049603169e+00	(9.65301846788524e+00dB,3.52890313185999e+01°)
2.88785839104503e+00	(9.66987967710293e+00dB,3.50864570237127e+01°)
2.90794503464065e+00	(9.68656900721009e+00dB,3.48846124099897e+01°)
2.92817139189129e+00	(9.70308760207147e+00dB,3.46835014517966e+01°)
2.94853843458224e+00	(9.71943661037236e+00dB,3.44831280227315e+01°)
2.96904714125813e+00	(9.73561718527358e+00dB,3.42834958954896e+01°)
2.98969849726991e+00	(9.75163048421370e+00dB,3.40846087417586e+01°)
3.01049349482217e+00	(9.76747766856673e+00dB,3.38864701327958e+01°)
3.03143313302083e+00	(9.78315990339331e+00dB,3.36890835392093e+01°)
3.05251841792116e+00	(9.79867835719160e+00dB,3.34924523314302e+01°)
3.07375036257606e+00	(9.81403420159930e+00dB,3.32965797798173e+01°)
3.09512998708482e+00	(9.82922861101122e+00dB,3.31014690551715e+01°)
3.11665831864204e+00	(9.84426276259085e+00dB,3.29071232285563e+01°)
3.13833639158704e+00	(9.85913783582160e+00dB,3.27135452718527e+01°)
3.16016524745355e+00	(9.87385501220860e+00dB,3.25207380584626e+01°)
3.18214593501971e+00	(9.88841547512730e+00dB,3.23287043633576e+01°)
3.20427951035853e+00	(9.90282040961039e+00dB,3.21374468633136e+01°)
3.22656703688855e+00	(9.91707100191901e+00dB,3.19469681379605e+01°)
3.24900958542498e+00	(9.93116843950308e+00dB,3.17572706697776e+01°)
3.27160823423117e+00	(9.94511391060639e+00dB,3.15683568446407e+01°)
3.29436406907034e+00	(9.95890860409627e+00dB,3.13802289526699e+01°)
3.31727818325781e+00	(9.97255370922139e+00dB,3.11928891884800e+01°)
3.34035167771352e+00	(9.98605041541169e+00dB,3.10063396517815e+01°)
3.36358566101490e+00	(9.99939991200388e+00dB,3.08205823481799e+01°)
3.38698124945015e+00	(1.00126033880047e+01dB,3.06356191897303e+01°)
3.41053956707187e+00	(1.00256620318936e+01dB,3.04514519955657e+01°)
3.43426174575106e+00	(1.00385770314428e+01dB,3.02680824924730e+01°)
3.45814892523151e+00	(1.00513495734748e+01dB,3.00855123156945e+01°)
3.48220225318454e+00	(1.00639808436245e+01dB,2.99037430098051e+01°)
3.50642288526419e+00	(1.00764720261691e+01dB,2.97227760290656e+01°)
3.53081198516267e+00	(1.00888243038030e+01dB,2.95426127385256e+01°)
3.55537072466633e+00	(1.01010388575011e+01dB,2.93632544146072e+01°)
3.58010028371194e+00	(1.01131168661982e+01dB,2.91847022460746e+01°)
3.60500185044337e+00	(1.01250595067537e+01dB,2.90069573344564e+01°)
3.63007662126869e+00	(1.01368679536184e+01dB,2.88300206955523e+01°)
3.65532580091765e+00	(1.01485433787744e+01dB,2.86538932593729e+01°)
3.68075060249955e+00	(1.01600869515179e+01dB,2.84785758717271e+01°)
3.70635224756154e+00	(1.01714998382841e+01dB,2.83040692946989e+01°)
3.73213196614728e+00	(1.01827832023515e+01dB,2.81303742079306e+01°)
3.75809099685610e+00	(1.01939382038912e+01dB,2.79574912089167e+01°)
3.78423058690244e+00	(1.02049659996824e+01dB,2.77854208143580e+01°)
3.81055199217580e+00	(1.02158677429747e+01dB,2.76141634609299e+01°)
3.83705647730111e+00	(1.02266445833208e+01dB,2.74437195062229e+01°)
3.86374531569944e+00	(1.02372976664289e+01dB,2.72740892296158e+01°)
3.89061978964920e+00	(1.02478281340591e+01dB,2.71052728332919e+01°)
3.91768119034777e+00	(1.02582371237712e+01dB,2.69372704432604e+01°)
3.94493081797350e+00	(1.02685257689414e+01dB,2.67700821100675e+01°)
3.97236998174820e+00	(1.02786951985072e+01dB,2.66037078099069e+01°)
4.00000000000006e+00	(1.02887465368145e+01dB,2.64381474457848e+01°)
4.02782220022694e+00	(1.02986809036550e+01dB,2.62734008480817e+01°)
4.05583791916018e+00	(1.03084994139724e+01dB,2.61094677758425e+01°)
4.08404850282884e+00	(1.03182031777987e+01dB,2.59463479177272e+01°)
4.11245530662433e+00	(1.03277933001282e+01dB,2.57840408928232e+01°)
4.14105969536557e+00	(1.03372708808590e+01dB,2.56225462518711e+01°)
4.16986304336455e+00	(1.03466370145811e+01dB,2.54618634782466e+01°)
4.19886673449233e+00	(1.03558927905861e+01dB,2.53019919886757e+01°)
4.22807216224559e+00	(1.03650392927359e+01dB,2.51429311343834e+01°)
4.25748072981351e+00	(1.03740775992262e+01dB,2.49846802024195e+01°)
4.28709385014524e+00	(1.03830087826721e+01dB,2.48272384161952e+01°)
4.31691294601778e+00	(1.03918339099462e+01dB,2.46706049367543e+01°)
4.34693945010430e+00	(1.04005540421260e+01dB,2.45147788635227e+01°)
4.37717480504303e+00	(1.04091702342328e+01dB,2.43597592358811e+01°)
4.40762046350651e+00	(1.04176835354480e+01dB,2.42055450333649e+01°)
4.43827788827145e+00	(1.04260949887806e+01dB,2.40521351773558e+01°)
4.46914855228895e+00	(1.04344056311243e+01dB,2.38995285316534e+01°)
4.50023393875531e+00	(1.04426164931149e+01dB,2.37477239038487e+01°)
4.53153554118327e+00	(1.04507285991621e+01dB,2.35967200457866e+01°)
4.56305486347377e+00	(1.04587429672135e+01dB,2.34465156552098e+01°)
4.59479341998822e+00	(1.04666606088982e+01dB,2.32971093761749e+01°)
4.62675273562123e+00	(1.04744825292851e+01dB,2.31484998003974e+01°)
4.65893434587390e+00	(1.04822097269165e+01dB,2.30006854681947e+01°)
4.69133979692759e+00	(1.04898431937956e+01dB,2.28536648692124e+01°)
4.72397064571820e+00	(1.04973839152300e+01dB,2.27074364437349e+01°)
4.75682846001096e+00	(1.05048328698318e+01dB,2.25619985834460e+01°)
4.78991481847580e+00	(1.05121910295100e+01dB,2.24173496324963e+01°)
4.82323131076312e+00	(1.05194593593575e+01dB,2.22734878884011e+01°)
4.85677953758027e+00	(1.05266388177135e+01dB,2.21304116029160e+01°)
4.89056111076836e+00	(1.05337303559514e+01dB,2.19881189832990e+01°)
4.92457765337975e+00	(1.05407349186711e+01dB,2.18466081928377e+01°)
4.95883079975603e+00	(1.05476534434394e+01dB,2.17058773521392e+01°)
4.99332219560653e+00	(1.05544868609773e+01dB,2.15659245397645e+01°)
5.02805349808740e+00	(1.05612360949298e+01dB,2.14267477935088e+01°)
5.06302637588121e+00	(1.05679020620147e+01dB,2.12883451108839e+01°)
5.09824250927714e+00	(1.05744856718800e+01dB,2.11507144503726e+01°)
5.13370359025171e+00	(1.05809878271214e+01dB,2.10138537322503e+01°)
5.16941132255006e+00	(1.05874094232920e+01dB,2.08777608393530e+01°)
5.20536742176783e+00	(1.05937513489042e+01dB,2.07424336180029e+01°)
5.24157361543355e+00	(1.06000144852708e+01dB,2.06078698791466e+01°)
5.27803164309167e+00	(1.06061997066720e+01dB,2.04740673988553e+01°)
5.31474325638614e+00	(1.06123078802232e+01dB,2.03410239194380e+01°)
5.35171021914454e+00	(1.06183398660878e+01dB,2.02087371498841e+01°)
5.38893430746286e+00	(1.06242965170432e+01dB,2.00772047676186e+01°)
5.42641730979079e+00	(1.06301786789604e+01dB,1.99464244182356e+01°)
5.46416102701768e+00	(1.06359871904684e+01dB,1.98163937170637e+01°)
5.50216727255908e+00	(1.06417228830465e+01dB,1.96871102497900e+01°)
5.54043787244380e+00	(1.06473865811444e+01dB,1.95585715731716e+01°)
5.57897466540173e+00	(1.06529791019592e+01dB,1.94307752160126e+01°)
5.61777950295209e+00	(1.06585012557011e+01dB,1.93037186796831e+01°)
5.65685424949249e+00	(1.06639538454425e+01dB,1.91773994391830e+01°)
5.69620078238839e+00	(1.06693376670285e+01dB,1.90518149439658e+01°)
5.73582099206342e+00	(1.06746535093954e+01dB,1.89269626182728e+01°)
5.77571678209009e+00	(1.06799021542730e+01dB,1.88028398622734e+01°)
5.81589006928135e+00	(1.06850843763493e+01dB,1.86794440528477e+01°)
5.85634278378261e+00	(1.06902009432867e+01dB,1.85567725439953e+01°)
5.89707686916452e+00	(1.06952526157620e+01dB,1.84348226678536e+01°)
5.93809428251631e+00	(1.07002401473249e+01dB,1.83135917352520e+01°)
5.97939699453987e+00	(1.07051642845567e+01dB,1.81930770365737e+01°)
6.02098698964439e+00	(1.07100257671679e+01dB,1.80732758422650e+01°)
6.06286626604171e+00	(1.07148253277614e+01dB,1.79541854037073e+01°)
6.10503683584236e+00	(1.07195636920718e+01dB,1.78358029538447e+01°)
6.14750072515217e+00	(1.07242415790155e+01dB,1.77181257076019e+01°)
6.19025997416968e+00	(1.07288597004677e+01dB,1.76011508631276e+01°)
6.23331663728412e+00	(1.07334187615252e+01dB,1.74848756017815e+01°)
6.27667278317413e+00	(1.07379194604524e+01dB,1.73692970892972e+01°)
6.32033049490714e+00	(1.07423624887356e+01dB,1.72544124760270e+01°)
6.36429187003948e+00	(1.07467485309862e+01dB,1.71402188979695e+01°)
6.40855902071711e+00	(1.07510782651663e+01dB,1.70267134769744e+01°)
6.45313407377714e+00	(1.07553523625475e+01dB,1.69138933215008e+01°)
6.49801917085002e+00	(1.07595714876206e+01dB,1.68017555274245e+01°)
6.54321646846238e+00	(1.07637362983034e+01dB,1.66902971783487e+01°)
6.58872813814072e+00	(1.07678474458644e+01dB,1.65795153462551e+01°)
6.63455636651567e+00	(1.07719055749842e+01dB,1.64694070921482e+01°)
6.68070335542709e+00	(1.07759113238318e+01dB,1.63599694664594e+01°)
6.72717132202986e+00	(1.07798653240491e+01dB,1.62511995098438e+01°)
6.77396249890036e+00	(1.07837682007672e+01dB,1.61430942534640e+01°)
6.82107913414380e+00	(1.07876205727203e+01dB,1.60356507196725e+01°)
6.86852349150217e+00	(1.07914230522620e+01dB,1.59288659224621e+01°)
6.91629785046307e+00	(1.07951762453515e+01dB,1.58227368679852e+01°)
6.96440450636914e+00	(1.07988807515820e+01dB,1.57172605552446e+01°)
7.01284577052843e+00	(1.08025371643684e+01dB,1.56124339761543e+01°)
7.06162397032539e+00	(1.08061460707466e+01dB,1.55082541165836e+01°)
7.11074144933271e+00	(1.08097080517090e+01dB,1.54047179562640e+01°)
7.16020056742393e+00	(1.08132236819104e+01dB,1.53018224697865e+01°)
7.21000370088680e+00	(1.08166935299782e+01dB,1.51995646267490e+01°)
7.26015324253744e+00	(1.08201181585175e+01dB,1.50979413921519e+01°)
7.31065160183536e+00	(1.08234981239674e+01dB,1.49969497271141e+01°)
7.36150120499916e+00	(1.08268339768198e+01dB,1.48965865891132e+01°)
7.41270449512313e+00	(1.08301262616297e+01dB,1.47968489324988e+01°)
7.46426393229462e+00	(1.08333755170433e+01dB,1.46977337087770e+01°)
7.51618199371226e+00	(1.08365822757867e+01dB,1.45992378672046e+01°)
7.56846117380493e+00	(1.08397470648014e+01dB,1.45013583551063e+01°)
7.62110398435167e+00	(1.08428704052653e+01dB,1.44040921182168e+01°)
7.67411295460228e+00	(1.08459528125425e+01dB,1.43074361011791e+01°)
7.72749063139894e+00	(1.08489947963845e+01dB,1.42113872478563e+01°)
7.78123957929846e+00	(1.08519968608506e+01dB,1.41159425016714e+01°)
7.83536238069559e+00	(1.08549595044132e+01dB,1.40210988059792e+01°)
7.88986163594705e+00	(1.08578832199350e+01dB,1.39268531045922e+01°)
7.94473996349647e+00	(1.08607684948450e+01dB,1.38332023419082e+01°)
8.00000000000018e+00	(1.08636158109959e+01dB,1.37401434633162e+01°)
8.05564440045393e+00	(1.08664256449355e+01dB,1.36476734155685e+01°)
8.11167583832042e+00	(1.08691984677308e+01dB,1.35557891471395e+01°)
8.16809700565773e+00	(1.08719347451462e+01dB,1.34644876084281e+01°)
8.22491061324872e+00	(1.08746349376581e+01dB,1.33737657521445e+01°)
8.28211939073121e+00	(1.08772995005131e+01dB,1.32836205336408e+01°)
8.33972608672916e+00	(1.08799288837077e+01dB,1.31940489112127e+01°)
8.39773346898473e+00	(1.08825235321042e+01dB,1.31050478463287e+01°)
8.45614432449124e+00	(1.08850838854789e+01dB,1.30166143038854e+01°)
8.51496145962708e+00	(1.08876103785640e+01dB,1.29287452525687e+01°)
8.57418770029054e+00	(1.08901034409319e+01dB,1.28414376652706e+01°)
8.63382589203562e+00	(1.08925634973490e+01dB,1.27546885189455e+01°)
8.69387890020867e+00	(1.08949909675813e+01dB,1.26684947952754e+01°)
8.75434961008612e+00	(1.08973862664746e+01dB,1.25828534807163e+01°)
8.81524092701309e+00	(1.08997498040855e+01dB,1.24977615667826e+01°)
8.87655577654297e+00	(1.09020819856373e+01dB,1.24132160503618e+01°)
8.93829710457797e+00	(1.09043832116684e+01dB,1.23292139337424e+01°)
9.00046787751069e+00	(1.09066538779099e+01dB,1.22457522251987e+01°)
9.06307108236660e+00	(1.09088943755080e+01dB,1.21628279388292e+01°)
9.12610972694761e+00	(1.09111050909782e+01dB,1.20804380950171e+01°)
9.18958683997650e+00	(1.09132864062328e+01dB,1.19985797206274e+01°)
9.25350547124252e+00	(1.09154386986597e+01dB,1.19172498491074e+01°)
9.31786869174787e+00	(1.09175623412023e+01dB,1.18364455206928e+01°)
9.38267959385526e+00	(1.09196577023437e+01dB,1.17561637828058e+01°)
9.44794129143647e+00	(1.09217251461205e+01dB,1.16764016899626e+01°)
9.51365692002200e+00	(1.09237650323226e+01dB,1.15971563041322e+01°)
9.57982963695166e+00	(1.09257777162577e+01dB,1.15184246949433e+01°)
9.64646262152632e+00	(1.09277635491756e+01dB,1.14402039396775e+01°)
9.71355907516061e+00	(1.09297228779624e+01dB,1.13624911236464e+01°)
9.78112222153679e+00	(1.09316560452916e+01dB,1.12852833403070e+01°)
9.84915530675957e+00	(1.09335633898361e+01dB,1.12085776912798e+01°)
9.91766159951214e+00	(1.09354452460652e+01dB,1.11323712866107e+01°)
9.98664439121314e+00	(1.09373019443986e+01dB,1.10566612450688e+01°)
1.00561069961749e+01	(1.09391338112910e+01dB,1.09814446939987e+01°)
1.01260527517625e+01	(1.09409411691939e+01dB,1.09067187696683e+01°)
1.01964850185544e+01	(1.09427243366458e+01dB,1.08324806173800e+01°)
1.02674071805035e+01	(1.09444836282509e+01dB,1.07587273915025e+01°)
1.03388226451002e+01	(1.09462193547921e+01dB,1.06854562558095e+01°)
1.04107348435357e+01	(1.09479318232579e+01dB,1.06126643833498e+01°)
1.04831472308672e+01	(1.09496213368691e+01dB,1.05403489566752e+01°)
1.05560632861834e+01	(1.09512881950694e+01dB,1.04685071681075e+01°)
1.06294865127724e+01	(1.09529326936763e+01dB,1.03971362195626e+01°)
1.07034204382892e+01	(1.09545551248463e+01dB,1.03262333229503e+01°)
1.07778686149258e+01	(1.09561557770811e+01dB,1.02557957000818e+01°)
1.08528346195817e+01	(1.09577349353758e+01dB,1.01858205828104e+01°)
1.09283220540354e+01	(1.09592928811141e+01dB,1.01163052132673e+01°)
1.10043345451182e+01	(1.09608298922898e+01dB,1.00472468437279e+01°)
1.10808757448877e+01	(1.09623462433554e+01dB,9.97864273683677e+00°)
1.11579493308035e+01	(1.09638422054029e+01dB,9.91049016572722e+00°)
1.12355590059043e+01	(1.09653180460627e+01dB,9.84278641409581e+00°)
1.13137084989851e+01	(1.09667740297233e+01dB,9.77552877612876e+00°)
1.13924015647769e+01	(1.09682104174432e+01dB,9.70871455677959e+00°)
1.14716419841269e+01	(1.09696274669722e+01dB,9.64234107176117e+00°)
1.15514335641803e+01	(1.09710254328293e+01dB,9.57640564761699e+00°)
1.16317801385628e+01	(1.09724045663875e+01dB,9.51090562176769e+00°)
1.17126855675653e+01	(1.09737651158606e+01dB,9.44583834258063e+00°)
1.17941537383291e+01	(1.09751073262547e+01dB,9.38120116955136e+00°)
1.18761885650327e+01	(1.09764314396008e+01dB,9.31699147312467e+00°)
1.19587939890798e+01	(1.09777376947574e+01dB,9.25320663506946e+00°)
1.20419739792889e+01	(1.09790263276930e+01dB,9.18984404816731e+00°)
1.21257325320835e+01	(1.09802975713053e+01dB,9.12690111658086e+00°)
1.22100736716848e+01	(1.09815516555452e+01dB,9.06437525569879e+00°)
1.22950014503044e+01	(1.09827888075013e+01dB,9.00226389232733e+00°)
1.23805199483395e+01	(1.09840092513084e+01dB,8.94056446460810e+00°)
1.24666332745683e+01	(1.09852132083214e+01dB,8.87927442216807e+00°)
1.25533455663484e+01	(1.09864008970298e+01dB,8.81839122598051e+00°)
1.26406609898144e+01	(1.09875725331820e+01dB,8.75791234870301e+00°)
