Freq.	V(n011)/I(unbalanced)
1.62016844028205e+02	(7.89577245518434e+01dB,1.79279840114496e+02°)
1.63143760296875e+02	(7.89577170143838e+01dB,1.79283628238286e+02°)
1.64278514888061e+02	(7.89577095750592e+01dB,1.79287381953466e+02°)
1.65421162321608e+02	(7.89577022324406e+01dB,1.79291101440186e+02°)
1.66571757496577e+02	(7.89576949851170e+01dB,1.79294786876954e+02°)
1.67730355693880e+02	(7.89576878316963e+01dB,1.79298438440647e+02°)
1.68897012578940e+02	(7.89576807708039e+01dB,1.79302056306520e+02°)
1.70071784204363e+02	(7.89576738010837e+01dB,1.79305640648211e+02°)
1.71254727012632e+02	(7.89576669211963e+01dB,1.79309191637752e+02°)
1.72445897838818e+02	(7.89576601298203e+01dB,1.79312709445573e+02°)
1.73645353913312e+02	(7.89576534256505e+01dB,1.79316194240519e+02°)
1.74853152864572e+02	(7.89576468073988e+01dB,1.79319646189852e+02°)
1.76069352721897e+02	(7.89576402737942e+01dB,1.79323065459254e+02°)
1.77294011918208e+02	(7.89576338235811e+01dB,1.79326452212844e+02°)
1.78527189292862e+02	(7.89576274555204e+01dB,1.79329806613182e+02°)
1.79768944094474e+02	(7.89576211683879e+01dB,1.79333128821278e+02°)
1.81019335983766e+02	(7.89576149609766e+01dB,1.79336418996597e+02°)
1.82278425036435e+02	(7.89576088320935e+01dB,1.79339677297067e+02°)
1.83546271746036e+02	(7.89576027805612e+01dB,1.79342903879090e+02°)
1.84822937026890e+02	(7.89575968052167e+01dB,1.79346098897546e+02°)
1.86108482217010e+02	(7.89575909049121e+01dB,1.79349262505803e+02°)
1.87402969081051e+02	(7.89575850785139e+01dB,1.79352394855720e+02°)
1.88706459813272e+02	(7.89575793249026e+01dB,1.79355496097659e+02°)
1.90019017040529e+02	(7.89575736429725e+01dB,1.79358566380493e+02°)
1.91340703825283e+02	(7.89575680316322e+01dB,1.79361605851602e+02°)
1.92671583668628e+02	(7.89575624898036e+01dB,1.79364614656894e+02°)
1.94011720513342e+02	(7.89575570164216e+01dB,1.79367592940811e+02°)
1.95361178746963e+02	(7.89575516104347e+01dB,1.79370540846323e+02°)
1.96720023204877e+02	(7.89575462708042e+01dB,1.79373458514943e+02°)
1.98088319173437e+02	(7.89575409965044e+01dB,1.79376346086742e+02°)
1.99466132393099e+02	(7.89575357865212e+01dB,1.79379203700339e+02°)
2.00853529061580e+02	(7.89575306398545e+01dB,1.79382031492921e+02°)
2.02250575837036e+02	(7.89575255555148e+01dB,1.79384829600242e+02°)
2.03657339841271e+02	(7.89575205325253e+01dB,1.79387598156632e+02°)
2.05073888662955e+02	(7.89575155699209e+01dB,1.79390337295007e+02°)
2.06500290360876e+02	(7.89575106667482e+01dB,1.79393047146865e+02°)
2.07936613467208e+02	(7.89575058220648e+01dB,1.79395727842310e+02°)
2.09382926990804e+02	(7.89575010349403e+01dB,1.79398379510035e+02°)
2.10839300420511e+02	(7.89574963044544e+01dB,1.79401002277347e+02°)
2.12305803728509e+02	(7.89574916296983e+01dB,1.79403596270165e+02°)
2.13782507373675e+02	(7.89574870097737e+01dB,1.79406161613032e+02°)
2.15269482304963e+02	(7.89574824437933e+01dB,1.79408698429108e+02°)
2.16766799964820e+02	(7.89574779308793e+01dB,1.79411206840192e+02°)
2.18274532292610e+02	(7.89574734701647e+01dB,1.79413686966717e+02°)
2.19792751728078e+02	(7.89574690607926e+01dB,1.79416138927757e+02°)
2.21321531214826e+02	(7.89574647019152e+01dB,1.79418562841037e+02°)
2.22860944203821e+02	(7.89574603926958e+01dB,1.79420958822935e+02°)
2.24411064656918e+02	(7.89574561323056e+01dB,1.79423326988493e+02°)
2.25971967050421e+02	(7.89574519199263e+01dB,1.79425667451412e+02°)
2.27543726378655e+02	(7.89574477547485e+01dB,1.79427980324068e+02°)
2.29126418157574e+02	(7.89574436359716e+01dB,1.79430265717510e+02°)
2.30720118428386e+02	(7.89574395628046e+01dB,1.79432523741473e+02°)
2.32324903761207e+02	(7.89574355344645e+01dB,1.79434754504372e+02°)
2.33940851258740e+02	(7.89574315501773e+01dB,1.79436958113319e+02°)
2.35568038559982e+02	(7.89574276091775e+01dB,1.79439134674121e+02°)
2.37206543843949e+02	(7.89574237107079e+01dB,1.79441284291290e+02°)
2.38856445833437e+02	(7.89574198540192e+01dB,1.79443407068036e+02°)
2.40517823798801e+02	(7.89574160383704e+01dB,1.79445503106293e+02°)
2.42190757561767e+02	(7.89574122630282e+01dB,1.79447572506703e+02°)
2.43875327499262e+02	(7.89574085272673e+01dB,1.79449615368634e+02°)
2.45571614547282e+02	(7.89574048303698e+01dB,1.79451631790177e+02°)
2.47279700204775e+02	(7.89574011716254e+01dB,1.79453621868158e+02°)
2.48999666537560e+02	(7.89573975503309e+01dB,1.79455585698134e+02°)
2.50731596182268e+02	(7.89573939657905e+01dB,1.79457523374408e+02°)
2.52475572350315e+02	(7.89573904173154e+01dB,1.79459434990018e+02°)
2.54231678831896e+02	(7.89573869042236e+01dB,1.79461320636765e+02°)
2.56000000000015e+02	(7.89573834258404e+01dB,1.79463180405191e+02°)
2.57780620814535e+02	(7.89573799814969e+01dB,1.79465014384603e+02°)
2.59573626826263e+02	(7.89573765705319e+01dB,1.79466822663068e+02°)
2.61379104181057e+02	(7.89573731922893e+01dB,1.79468605327418e+02°)
2.63197139623969e+02	(7.89573698461201e+01dB,1.79470362463256e+02°)
2.65027820503409e+02	(7.89573665313816e+01dB,1.79472094154962e+02°)
2.66871234775343e+02	(7.89573632474364e+01dB,1.79473800485696e+02°)
2.68727471007522e+02	(7.89573599936539e+01dB,1.79475481537394e+02°)
2.70596618383730e+02	(7.89573567694086e+01dB,1.79477137390781e+02°)
2.72478766708077e+02	(7.89573535740808e+01dB,1.79478768125379e+02°)
2.74374006409308e+02	(7.89573504070566e+01dB,1.79480373819493e+02°)
2.76282428545150e+02	(7.89573472677277e+01dB,1.79481954550237e+02°)
2.78204124806688e+02	(7.89573441554904e+01dB,1.79483510393517e+02°)
2.80139187522766e+02	(7.89573410697468e+01dB,1.79485041424052e+02°)
2.82087709664430e+02	(7.89573380099043e+01dB,1.79486547715362e+02°)
2.84049784849386e+02	(7.89573349753743e+01dB,1.79488029339789e+02°)
2.86025507346506e+02	(7.89573319655738e+01dB,1.79489486368486e+02°)
2.88014972080353e+02	(7.89573289799249e+01dB,1.79490918871417e+02°)
2.90018274635742e+02	(7.89573260178534e+01dB,1.79492326917384e+02°)
2.92035511262334e+02	(7.89573230787900e+01dB,1.79493710574005e+02°)
2.94066778879259e+02	(7.89573201621703e+01dB,1.79495069907730e+02°)
2.96112175079772e+02	(7.89573172674338e+01dB,1.79496404983838e+02°)
2.98171798135943e+02	(7.89573143940239e+01dB,1.79497715866453e+02°)
3.00245747003380e+02	(7.89573115413888e+01dB,1.79499002618521e+02°)
3.02334121325978e+02	(7.89573087089802e+01dB,1.79500265301846e+02°)
3.04437021440715e+02	(7.89573058962535e+01dB,1.79501503977066e+02°)
3.06554548382465e+02	(7.89573031026685e+01dB,1.79502718703667e+02°)
3.08686803888854e+02	(7.89573003276884e+01dB,1.79503909539996e+02°)
3.10833890405151e+02	(7.89572975707798e+01dB,1.79505076543241e+02°)
3.12995911089189e+02	(7.89572948314128e+01dB,1.79506219769448e+02°)
3.15172969816318e+02	(7.89572921090615e+01dB,1.79507339273524e+02°)
3.17365171184400e+02	(7.89572894032021e+01dB,1.79508435109236e+02°)
3.19572620518833e+02	(7.89572867133151e+01dB,1.79509507329216e+02°)
3.21795423877608e+02	(7.89572840388832e+01dB,1.79510555984961e+02°)
3.24033688056412e+02	(7.89572813793927e+01dB,1.79511581126832e+02°)
3.26287520593752e+02	(7.89572787343326e+01dB,1.79512582804073e+02°)
3.28557029776124e+02	(7.89572761031945e+01dB,1.79513561064786e+02°)
3.30842324643219e+02	(7.89572734854725e+01dB,1.79514515955962e+02°)
3.33143514993156e+02	(7.89572708806642e+01dB,1.79515447523459e+02°)
3.35460711387762e+02	(7.89572682882685e+01dB,1.79516355812026e+02°)
3.37794025157882e+02	(7.89572657077874e+01dB,1.79517240865285e+02°)
3.40143568408728e+02	(7.89572631387249e+01dB,1.79518102725749e+02°)
3.42509454025266e+02	(7.89572605805875e+01dB,1.79518941434813e+02°)
3.44891795677639e+02	(7.89572580328836e+01dB,1.79519757032759e+02°)
3.47290707826626e+02	(7.89572554951234e+01dB,1.79520549558768e+02°)
3.49706305729147e+02	(7.89572529668191e+01dB,1.79521319050902e+02°)
3.52138705443797e+02	(7.89572504474853e+01dB,1.79522065546127e+02°)
3.54588023836419e+02	(7.89572479366377e+01dB,1.79522789080293e+02°)
3.57054378585727e+02	(7.89572454337936e+01dB,1.79523489688161e+02°)
3.59537888188950e+02	(7.89572429384722e+01dB,1.79524167403381e+02°)
3.62038671967535e+02	(7.89572404501939e+01dB,1.79524822258515e+02°)
3.64556850072874e+02	(7.89572379684805e+01dB,1.79525454285008e+02°)
3.67092543492075e+02	(7.89572354928552e+01dB,1.79526063513229e+02°)
3.69645874053783e+02	(7.89572330228424e+01dB,1.79526649972442e+02°)
3.72216964434023e+02	(7.89572305579669e+01dB,1.79527213690821e+02°)
3.74805938162104e+02	(7.89572280977553e+01dB,1.79527754695440e+02°)
3.77412919626546e+02	(7.89572256417352e+01dB,1.79528273012296e+02°)
3.80038034081061e+02	(7.89572231894342e+01dB,1.79528768666289e+02°)
3.82681407650569e+02	(7.89572207403810e+01dB,1.79529241681231e+02°)
3.85343167337258e+02	(7.89572182941053e+01dB,1.79529692079841e+02°)
3.88023441026687e+02	(7.89572158501366e+01dB,1.79530119883769e+02°)
3.90722357493928e+02	(7.89572134080057e+01dB,1.79530525113565e+02°)
3.93440046409757e+02	(7.89572109672429e+01dB,1.79530907788695e+02°)
3.96176638346877e+02	(7.89572085273794e+01dB,1.79531267927554e+02°)
3.98932264786202e+02	(7.89572060879461e+01dB,1.79531605547442e+02°)
4.01707058123162e+02	(7.89572036484745e+01dB,1.79531920664589e+02°)
4.04501151674075e+02	(7.89572012084954e+01dB,1.79532213294131e+02°)
4.07314679682545e+02	(7.89571987675405e+01dB,1.79532483450134e+02°)
4.10147777325913e+02	(7.89571963251401e+01dB,1.79532731145591e+02°)
4.13000580721756e+02	(7.89571938808254e+01dB,1.79532956392394e+02°)
4.15873226934420e+02	(7.89571914341263e+01dB,1.79533159201384e+02°)
4.18765853981611e+02	(7.89571889845727e+01dB,1.79533339582310e+02°)
4.21678600841025e+02	(7.89571865316940e+01dB,1.79533497543835e+02°)
4.24611607457022e+02	(7.89571840750187e+01dB,1.79533633093571e+02°)
4.27565014747353e+02	(7.89571816140745e+01dB,1.79533746238032e+02°)
4.30538964609930e+02	(7.89571791483890e+01dB,1.79533836982665e+02°)
4.33533599929642e+02	(7.89571766774883e+01dB,1.79533905331838e+02°)
4.36549064585223e+02	(7.89571742008969e+01dB,1.79533951288851e+02°)
4.39585503456159e+02	(7.89571717181395e+01dB,1.79533974855919e+02°)
4.42643062429656e+02	(7.89571692287389e+01dB,1.79533976034188e+02°)
4.45721888407645e+02	(7.89571667322167e+01dB,1.79533954823728e+02°)
4.48822129313840e+02	(7.89571642280930e+01dB,1.79533911223536e+02°)
4.51943934100845e+02	(7.89571617158868e+01dB,1.79533845231527e+02°)
4.55087452757314e+02	(7.89571591951153e+01dB,1.79533756844550e+02°)
4.58252836315152e+02	(7.89571566652939e+01dB,1.79533646058371e+02°)
4.61440236856776e+02	(7.89571541259367e+01dB,1.79533512867686e+02°)
4.64649807522417e+02	(7.89571515765552e+01dB,1.79533357266108e+02°)
4.67881702517484e+02	(7.89571490166603e+01dB,1.79533179246190e+02°)
4.71136077119967e+02	(7.89571464457595e+01dB,1.79532978799387e+02°)
4.74413087687902e+02	(7.89571438633592e+01dB,1.79532755916089e+02°)
4.77712891666877e+02	(7.89571412689626e+01dB,1.79532510585617e+02°)
4.81035647597606e+02	(7.89571386620714e+01dB,1.79532242796197e+02°)
4.84381515123537e+02	(7.89571360421849e+01dB,1.79531952534988e+02°)
4.87750654998529e+02	(7.89571334087993e+01dB,1.79531639788065e+02°)
4.91143229094568e+02	(7.89571307614085e+01dB,1.79531304540424e+02°)
4.94559400409554e+02	(7.89571280995042e+01dB,1.79530946775986e+02°)
4.97999333075124e+02	(7.89571254225745e+01dB,1.79530566477589e+02°)
5.01463192364540e+02	(7.89571227301053e+01dB,1.79530163626979e+02°)
5.04951144700634e+02	(7.89571200215788e+01dB,1.79529738204836e+02°)
5.08463357663797e+02	(7.89571172964750e+01dB,1.79529290190742e+02°)
5.12000000000035e+02	(7.89571145542696e+01dB,1.79528819563208e+02°)
5.15561241629075e+02	(7.89571117944366e+01dB,1.79528326299639e+02°)
5.19147253652530e+02	(7.89571090164447e+01dB,1.79527810376388e+02°)
5.22758208362118e+02	(7.89571062197605e+01dB,1.79527271768677e+02°)
5.26394279247942e+02	(7.89571034038469e+01dB,1.79526710450664e+02°)
5.30055641006821e+02	(7.89571005681622e+01dB,1.79526126395429e+02°)
5.33742469550690e+02	(7.89570977121618e+01dB,1.79525519574923e+02°)
5.37454942015047e+02	(7.89570948352969e+01dB,1.79524889960041e+02°)
5.41193236767464e+02	(7.89570919370146e+01dB,1.79524237520566e+02°)
5.44957533416157e+02	(7.89570890167582e+01dB,1.79523562225187e+02°)
5.48748012818620e+02	(7.89570860739661e+01dB,1.79522864041490e+02°)
5.52564857090304e+02	(7.89570831080731e+01dB,1.79522142935988e+02°)
5.56408249613380e+02	(7.89570801185095e+01dB,1.79521398874057e+02°)
5.60278375045537e+02	(7.89570771047003e+01dB,1.79520631819996e+02°)
5.64175419328863e+02	(7.89570740660668e+01dB,1.79519841736997e+02°)
5.68099569698776e+02	(7.89570710020250e+01dB,1.79519028587137e+02°)
5.72051014693016e+02	(7.89570679119863e+01dB,1.79518192331394e+02°)
5.76029944160710e+02	(7.89570647953566e+01dB,1.79517332929639e+02°)
5.80036549271489e+02	(7.89570616515370e+01dB,1.79516450340624e+02°)
5.84071022524673e+02	(7.89570584799238e+01dB,1.79515544521994e+02°)
5.88133557758523e+02	(7.89570552799072e+01dB,1.79514615430279e+02°)
5.92224350159548e+02	(7.89570520508726e+01dB,1.79513663020892e+02°)
5.96343596271891e+02	(7.89570487921995e+01dB,1.79512687248120e+02°)
6.00491494006764e+02	(7.89570455032612e+01dB,1.79511688065134e+02°)
6.04668242651961e+02	(7.89570421834265e+01dB,1.79510665423991e+02°)
6.08874042881435e+02	(7.89570388320571e+01dB,1.79509619275611e+02°)
6.13109096764934e+02	(7.89570354485090e+01dB,1.79508549569777e+02°)
6.17373607777712e+02	(7.89570320321321e+01dB,1.79507456255164e+02°)
6.21667780810307e+02	(7.89570285822701e+01dB,1.79506339279302e+02°)
6.25991822178383e+02	(7.89570250982601e+01dB,1.79505198588582e+02°)
6.30345939632641e+02	(7.89570215794322e+01dB,1.79504034128254e+02°)
6.34730342368806e+02	(7.89570180251110e+01dB,1.79502845842446e+02°)
6.39145241037670e+02	(7.89570144346130e+01dB,1.79501633674136e+02°)
6.43590847755221e+02	(7.89570108072484e+01dB,1.79500397565140e+02°)
6.48067376112829e+02	(7.89570071423203e+01dB,1.79499137456140e+02°)
6.52575041187508e+02	(7.89570034391249e+01dB,1.79497853286660e+02°)
6.57114059552253e+02	(7.89569996969499e+01dB,1.79496544995088e+02°)
6.61684649286443e+02	(7.89569959150768e+01dB,1.79495212518624e+02°)
6.66287029986317e+02	(7.89569920927786e+01dB,1.79493855793326e+02°)
6.70921422775529e+02	(7.89569882293209e+01dB,1.79492474754089e+02°)
6.75588050315769e+02	(7.89569843239617e+01dB,1.79491069334638e+02°)
6.80287136817462e+02	(7.89569803759505e+01dB,1.79489639467530e+02°)
6.85018908050538e+02	(7.89569763845286e+01dB,1.79488185084145e+02°)
6.89783591355282e+02	(7.89569723489294e+01dB,1.79486706114690e+02°)
6.94581415653257e+02	(7.89569682683769e+01dB,1.79485202488198e+02°)
6.99412611458300e+02	(7.89569641420878e+01dB,1.79483674132507e+02°)
7.04277410887599e+02	(7.89569599692688e+01dB,1.79482120974287e+02°)
7.09176047672844e+02	(7.89569557491182e+01dB,1.79480542938998e+02°)
7.14108757171458e+02	(7.89569514808254e+01dB,1.79478939950910e+02°)
7.19075776377906e+02	(7.89569471635702e+01dB,1.79477311933114e+02°)
7.24077343935076e+02	(7.89569427965230e+01dB,1.79475658807490e+02°)
7.29113700145753e+02	(7.89569383788447e+01dB,1.79473980494695e+02°)
7.34185086984156e+02	(7.89569339096869e+01dB,1.79472276914218e+02°)
7.39291748107571e+02	(7.89569293881906e+01dB,1.79470547984300e+02°)
7.44433928868052e+02	(7.89569248134872e+01dB,1.79468793621985e+02°)
7.49611876324214e+02	(7.89569201846979e+01dB,1.79467013743085e+02°)
7.54825839253098e+02	(7.89569155009328e+01dB,1.79465208262203e+02°)
7.60076068162128e+02	(7.89569107612927e+01dB,1.79463377092708e+02°)
7.65362815301143e+02	(7.89569059648669e+01dB,1.79461520146736e+02°)
7.70686334674522e+02	(7.89569011107335e+01dB,1.79459637335183e+02°)
7.76046882053380e+02	(7.89568961979602e+01dB,1.79457728567717e+02°)
7.81444714987863e+02	(7.89568912256032e+01dB,1.79455793752751e+02°)
7.86880092819519e+02	(7.89568861927069e+01dB,1.79453832797445e+02°)
7.92353276693761e+02	(7.89568810983046e+01dB,1.79451845607716e+02°)
7.97864529572410e+02	(7.89568759414176e+01dB,1.79449832088238e+02°)
8.03414116246331e+02	(7.89568707210551e+01dB,1.79447792142383e+02°)
8.09002303348157e+02	(7.89568654362138e+01dB,1.79445725672289e+02°)
8.14629359365096e+02	(7.89568600858790e+01dB,1.79443632578806e+02°)
8.20295554651833e+02	(7.89568546690226e+01dB,1.79441512761522e+02°)
8.26001161443517e+02	(7.89568491846039e+01dB,1.79439366118719e+02°)
8.31746453868846e+02	(7.89568436315688e+01dB,1.79437192547443e+02°)
8.37531707963229e+02	(7.89568380088511e+01dB,1.79434991943388e+02°)
8.43357201682056e+02	(7.89568323153708e+01dB,1.79432764200994e+02°)
8.49223214914050e+02	(7.89568265500336e+01dB,1.79430509213379e+02°)
8.55130029494713e+02	(7.89568207117318e+01dB,1.79428226872372e+02°)
8.61077929219867e+02	(7.89568147993444e+01dB,1.79425917068477e+02°)
8.67067199859291e+02	(7.89568088117351e+01dB,1.79423579690896e+02°)
8.73098129170452e+02	(7.89568027477538e+01dB,1.79421214627495e+02°)
8.79171006912324e+02	(7.89567966062355e+01dB,1.79418821764835e+02°)
8.85286124859319e+02	(7.89567903860006e+01dB,1.79416400988108e+02°)
8.91443776815297e+02	(7.89567840858541e+01dB,1.79413952181214e+02°)
8.97644258627686e+02	(7.89567777045856e+01dB,1.79411475226675e+02°)
9.03887868201697e+02	(7.89567712409693e+01dB,1.79408970005685e+02°)
9.10174905514635e+02	(7.89567646937636e+01dB,1.79406436398068e+02°)
9.16505672630311e+02	(7.89567580617107e+01dB,1.79403874282308e+02°)
9.22880473713558e+02	(7.89567513435366e+01dB,1.79401283535504e+02°)
9.29299615044842e+02	(7.89567445379511e+01dB,1.79398664033393e+02°)
9.35763405034975e+02	(7.89567376436464e+01dB,1.79396015650338e+02°)
9.42272154239942e+02	(7.89567306592985e+01dB,1.79393338259322e+02°)
9.48826175375810e+02	(7.89567235835656e+01dB,1.79390631731921e+02°)
9.55425783333762e+02	(7.89567164150884e+01dB,1.79387895938327e+02°)
9.62071295195220e+02	(7.89567091524902e+01dB,1.79385130747338e+02°)
9.68763030247082e+02	(7.89567017943760e+01dB,1.79382336026336e+02°)
9.75501309997065e+02	(7.89566943393320e+01dB,1.79379511641287e+02°)
9.82286458189144e+02	(7.89566867859265e+01dB,1.79376657456733e+02°)
9.89118800819116e+02	(7.89566791327084e+01dB,1.79373773335817e+02°)
9.95998666150255e+02	(7.89566713782081e+01dB,1.79370859140209e+02°)
1.00292638472909e+03	(7.89566635209357e+01dB,1.79367914730185e+02°)
1.00990228940128e+03	(7.89566555593822e+01dB,1.79364939964522e+02°)
1.01692671532760e+03	(7.89566474920181e+01dB,1.79361934700586e+02°)
1.02400000000008e+03	(7.89566393172940e+01dB,1.79358898794266e+02°)
1.03112248325816e+03	(7.89566310336399e+01dB,1.79355832099990e+02°)
1.03829450730507e+03	(7.89566226394646e+01dB,1.79352734470718e+02°)
1.04551641672424e+03	(7.89566141331560e+01dB,1.79349605757912e+02°)
1.05278855849589e+03	(7.89566055130800e+01dB,1.79346445811559e+02°)
1.06011128201365e+03	(7.89565967775812e+01dB,1.79343254480150e+02°)
1.06748493910139e+03	(7.89565879249816e+01dB,1.79340031610686e+02°)
1.07490988403010e+03	(7.89565789535811e+01dB,1.79336777048636e+02°)
1.08238647353494e+03	(7.89565698616568e+01dB,1.79333490637981e+02°)
1.08991506683232e+03	(7.89565606474620e+01dB,1.79330172221143e+02°)
1.09749602563725e+03	(7.89565513092274e+01dB,1.79326821639047e+02°)
1.10512971418062e+03	(7.89565418451595e+01dB,1.79323438731073e+02°)
1.11281649922677e+03	(7.89565322534407e+01dB,1.79320023335042e+02°)
1.12055675009108e+03	(7.89565225322289e+01dB,1.79316575287223e+02°)
1.12835083865774e+03	(7.89565126796569e+01dB,1.79313094422341e+02°)
1.13619913939756e+03	(7.89565026938328e+01dB,1.79309580573534e+02°)
1.14410202938604e+03	(7.89564925728386e+01dB,1.79306033572387e+02°)
1.15205988832143e+03	(7.89564823147308e+01dB,1.79302453248859e+02°)
1.16007309854299e+03	(7.89564719175394e+01dB,1.79298839431376e+02°)
1.16814204504936e+03	(7.89564613792677e+01dB,1.79295191946687e+02°)
1.17626711551705e+03	(7.89564506978914e+01dB,1.79291510620006e+02°)
1.18444870031911e+03	(7.89564398713603e+01dB,1.79287795274882e+02°)
1.19268719254379e+03	(7.89564288975946e+01dB,1.79284045733270e+02°)
1.20098298801354e+03	(7.89564177744872e+01dB,1.79280261815465e+02°)
1.20933648530393e+03	(7.89564064999022e+01dB,1.79276443340137e+02°)
1.21774808576288e+03	(7.89563950716742e+01dB,1.79272590124304e+02°)
1.22621819352988e+03	(7.89563834876088e+01dB,1.79268701983313e+02°)
1.23474721555543e+03	(7.89563717454820e+01dB,1.79264778730861e+02°)
1.24333556162062e+03	(7.89563598430387e+01dB,1.79260820178958e+02°)
1.25198364435677e+03	(7.89563477779934e+01dB,1.79256826137914e+02°)
1.26069187926529e+03	(7.89563355480296e+01dB,1.79252796416362e+02°)
1.26946068473762e+03	(7.89563231507986e+01dB,1.79248730821256e+02°)
1.27829048207535e+03	(7.89563105839203e+01dB,1.79244629157786e+02°)
1.28718169551045e+03	(7.89562978449814e+01dB,1.79240491229461e+02°)
1.29613475222567e+03	(7.89562849315366e+01dB,1.79236316838039e+02°)
1.30515008237503e+03	(7.89562718411059e+01dB,1.79232105783549e+02°)
1.31422811910452e+03	(7.89562585711760e+01dB,1.79227857864252e+02°)
1.32336929857290e+03	(7.89562451191987e+01dB,1.79223572876673e+02°)
1.33257405997264e+03	(7.89562314825921e+01dB,1.79219250615562e+02°)
1.34184284555107e+03	(7.89562176587375e+01dB,1.79214890873877e+02°)
1.35117610063155e+03	(7.89562036449810e+01dB,1.79210493442829e+02°)
1.36057427363493e+03	(7.89561894386319e+01dB,1.79206058111769e+02°)
1.37003781610109e+03	(7.89561750369629e+01dB,1.79201584668298e+02°)
1.37956718271057e+03	(7.89561604372092e+01dB,1.79197072898175e+02°)
1.38916283130652e+03	(7.89561456365680e+01dB,1.79192522585338e+02°)
1.39882522291661e+03	(7.89561306321977e+01dB,1.79187933511869e+02°)
1.40855482177521e+03	(7.89561154212178e+01dB,1.79183305458036e+02°)
1.41835209534570e+03	(7.89561000007083e+01dB,1.79178638202225e+02°)
1.42821751434293e+03	(7.89560843677091e+01dB,1.79173931520965e+02°)
1.43815155275582e+03	(7.89560685192190e+01dB,1.79169185188882e+02°)
1.44815468787016e+03	(7.89560524521958e+01dB,1.79164398978782e+02°)
1.45822740029152e+03	(7.89560361635551e+01dB,1.79159572661477e+02°)
1.46837017396832e+03	(7.89560196501704e+01dB,1.79154706005945e+02°)
1.47858349621515e+03	(7.89560029088718e+01dB,1.79149798779206e+02°)
1.48886785773612e+03	(7.89559859364458e+01dB,1.79144850746354e+02°)
1.49922375264844e+03	(7.89559687296346e+01dB,1.79139861670561e+02°)
1.50965167850621e+03	(7.89559512851356e+01dB,1.79134831313005e+02°)
1.52015213632427e+03	(7.89559335996002e+01dB,1.79129759432935e+02°)
1.53072563060230e+03	(7.89559156696341e+01dB,1.79124645787626e+02°)
1.54137266934906e+03	(7.89558974917960e+01dB,1.79119490132343e+02°)
1.55209376410677e+03	(7.89558790625968e+01dB,1.79114292220347e+02°)
1.56288942997574e+03	(7.89558603784998e+01dB,1.79109051802931e+02°)
1.57376018563905e+03	(7.89558414359190e+01dB,1.79103768629348e+02°)
1.58470655338753e+03	(7.89558222312186e+01dB,1.79098442446780e+02°)
1.59572905914483e+03	(7.89558027607135e+01dB,1.79093073000426e+02°)
1.60682823249267e+03	(7.89557830206666e+01dB,1.79087660033375e+02°)
1.61800460669633e+03	(7.89557630072899e+01dB,1.79082203286691e+02°)
1.62925871873020e+03	(7.89557427167428e+01dB,1.79076702499329e+02°)
1.64059110930368e+03	(7.89557221451314e+01dB,1.79071157408177e+02°)
1.65200232288705e+03	(7.89557012885080e+01dB,1.79065567747984e+02°)
1.66349290773770e+03	(7.89556801428707e+01dB,1.79059933251409e+02°)
1.67506341592647e+03	(7.89556587041619e+01dB,1.79054253648979e+02°)
1.68671440336413e+03	(7.89556369682677e+01dB,1.79048528669087e+02°)
1.69844642982811e+03	(7.89556149310174e+01dB,1.79042758037956e+02°)
1.71026005898944e+03	(7.89555925881828e+01dB,1.79036941479624e+02°)
1.72215585843975e+03	(7.89555699354767e+01dB,1.79031078716010e+02°)
1.73413439971860e+03	(7.89555469685531e+01dB,1.79025169466781e+02°)
1.74619625834092e+03	(7.89555236830056e+01dB,1.79019213449440e+02°)
1.75834201382466e+03	(7.89555000743663e+01dB,1.79013210379253e+02°)
1.77057224971865e+03	(7.89554761381062e+01dB,1.79007159969249e+02°)
1.78288755363061e+03	(7.89554518696332e+01dB,1.79001061930242e+02°)
1.79528851725539e+03	(7.89554272642913e+01dB,1.78994915970770e+02°)
1.80777573640341e+03	(7.89554023173603e+01dB,1.78988721797077e+02°)
1.82034981102928e+03	(7.89553770240546e+01dB,1.78982479113167e+02°)
1.83301134526064e+03	(7.89553513795224e+01dB,1.78976187620713e+02°)
1.84576094742713e+03	(7.89553253788442e+01dB,1.78969847019111e+02°)
1.85859923008970e+03	(7.89552990170326e+01dB,1.78963457005382e+02°)
1.87152681006996e+03	(7.89552722890314e+01dB,1.78957017274265e+02°)
1.88454430847990e+03	(7.89552451897137e+01dB,1.78950527518111e+02°)
1.89765235075163e+03	(7.89552177138818e+01dB,1.78943987426906e+02°)
1.91085156666754e+03	(7.89551898562661e+01dB,1.78937396688264e+02°)
1.92414259039045e+03	(7.89551616115233e+01dB,1.78930754987421e+02°)
1.93752606049418e+03	(7.89551329742368e+01dB,1.78924062007162e+02°)
1.95100261999414e+03	(7.89551039389141e+01dB,1.78917317427884e+02°)
1.96457291637830e+03	(7.89550744999878e+01dB,1.78910520927522e+02°)
1.97823760163825e+03	(7.89550446518116e+01dB,1.78903672181587e+02°)
1.99199733230052e+03	(7.89550143886620e+01dB,1.78896770863080e+02°)
2.00585276945819e+03	(7.89549837047357e+01dB,1.78889816642585e+02°)
2.01980457880257e+03	(7.89549525941491e+01dB,1.78882809188104e+02°)
2.03385343065522e+03	(7.89549210509367e+01dB,1.78875748165208e+02°)
2.04800000000017e+03	(7.89548890690509e+01dB,1.78868633236886e+02°)
