Freq.	V(out)
2.51402674904368e+00	(-3.14689284489058e+00dB,3.91426603430185e+01°)
2.53151318794059e+00	(-3.12642508954507e+00dB,3.89301210474007e+01°)
2.54912125463855e+00	(-3.10614639061955e+00dB,3.87181828028535e+01°)
2.56685179512583e+00	(-3.08605584458227e+00dB,3.85068514401031e+01°)
2.58470566127501e+00	(-3.06615253704171e+00dB,3.82961327055417e+01°)
2.60268371088389e+00	(-3.04643554229459e+00dB,3.80860322588858e+01°)
2.62078680771675e+00	(-3.02690392511538e+00dB,3.78765556825103e+01°)
2.63901582154582e+00	(-3.00755673900767e+00dB,3.76677084638954e+01°)
2.65737162819305e+00	(-2.98839302712312e+00dB,3.74594960096819e+01°)
2.67585510957225e+00	(-2.96941182485242e+00dB,3.72519236377939e+01°)
2.69446715373141e+00	(-2.95061215615203e+00dB,3.70449965757850e+01°)
2.71320865489537e+00	(-2.93199303617964e+00dB,3.68387199646347e+01°)
2.73208051350882e+00	(-2.91355347195136e+00dB,3.66330988550917e+01°)
2.75108363627952e+00	(-2.89529246086901e+00dB,3.64281382059900e+01°)
2.77021893622188e+00	(-2.87720899274871e+00dB,3.62238428907630e+01°)
2.78948733270084e+00	(-2.85930204881154e+00dB,3.60202176831868e+01°)
2.80888975147603e+00	(-2.84157060303387e+00dB,3.58172672753960e+01°)
2.82842712474622e+00	(-2.82401362080652e+00dB,3.56149962602081e+01°)
2.84810039119418e+00	(-2.80663006138777e+00dB,3.54134091371949e+01°)
2.86791049603169e+00	(-2.78941887644995e+00dB,3.52125103192051e+01°)
2.88785839104503e+00	(-2.77237901119321e+00dB,3.50123041216936e+01°)
2.90794503464065e+00	(-2.75550940406796e+00dB,3.48127947673473e+01°)
2.92817139189129e+00	(-2.73880898798028e+00dB,3.46139863845443e+01°)
2.94853843458224e+00	(-2.72227668914117e+00dB,3.44158830089296e+01°)
2.96904714125813e+00	(-2.70591142871712e+00dB,3.42184885842209e+01°)
2.98969849726991e+00	(-2.68971212259646e+00dB,3.40218069533855e+01°)
3.01049349482217e+00	(-2.67367768091376e+00dB,3.38258418721128e+01°)
3.03143313302083e+00	(-2.65780700989484e+00dB,3.36305969988571e+01°)
3.05251841792116e+00	(-2.64209901039756e+00dB,3.34360758966406e+01°)
3.07375036257606e+00	(-2.62655257960061e+00dB,3.32422820352655e+01°)
3.09512998708482e+00	(-2.61116661033730e+00dB,3.30492187917652e+01°)
3.11665831864204e+00	(-2.59593999200513e+00dB,3.28568894474384e+01°)
3.13833639158704e+00	(-2.58087160932227e+00dB,3.26652971889642e+01°)
3.16016524745355e+00	(-2.56596034580707e+00dB,3.24744451114660e+01°)
3.18214593501971e+00	(-2.55120508092757e+00dB,3.22843362139836e+01°)
3.20427951035853e+00	(-2.53660469016510e+00dB,3.20949734021338e+01°)
3.22656703688855e+00	(-2.52215804855814e+00dB,3.19063594929139e+01°)
3.24900958542498e+00	(-2.50786402821923e+00dB,3.17184972044072e+01°)
3.27160823423117e+00	(-2.49372149830207e+00dB,3.15313891635509e+01°)
3.29436406907034e+00	(-2.47972932755170e+00dB,3.13450379081509e+01°)
3.31727818325781e+00	(-2.46588638200943e+00dB,3.11594458810450e+01°)
3.34035167771352e+00	(-2.45219152778860e+00dB,3.09746154346309e+01°)
3.36358566101490e+00	(-2.43864362865033e+00dB,3.07905488310918e+01°)
3.38698124945015e+00	(-2.42524154799743e+00dB,3.06072482398088e+01°)
3.41053956707187e+00	(-2.41198414847282e+00dB,3.04247157405651e+01°)
3.43426174575106e+00	(-2.39887029283153e+00dB,3.02429533273294e+01°)
3.45814892523151e+00	(-2.38589884311396e+00dB,3.00619628989174e+01°)
3.48220225318454e+00	(-2.37306866121072e+00dB,2.98817462699396e+01°)
3.50642288526419e+00	(-2.36037861041666e+00dB,2.97023051654439e+01°)
3.53081198516267e+00	(-2.34782755326847e+00dB,2.95236412222771e+01°)
3.55537072466633e+00	(-2.33541435346677e+00dB,2.93457559919220e+01°)
3.58010028371194e+00	(-2.32313787542757e+00dB,2.91686509400910e+01°)
3.60500185044337e+00	(-2.31099698508860e+00dB,2.89923274455581e+01°)
3.63007662126869e+00	(-2.29899054894259e+00dB,2.88167868027792e+01°)
3.65532580091765e+00	(-2.28711743539702e+00dB,2.86420302217500e+01°)
3.68075060249955e+00	(-2.27537651476842e+00dB,2.84680588299175e+01°)
3.70635224756154e+00	(-2.26376665870771e+00dB,2.82948736706746e+01°)
3.73213196614728e+00	(-2.25228674075686e+00dB,2.81224757075417e+01°)
3.75809099685610e+00	(-2.24093563692774e+00dB,2.79508658204729e+01°)
3.78423058690244e+00	(-2.22971222611270e+00dB,2.77800448105166e+01°)
3.81055199217580e+00	(-2.21861538878711e+00dB,2.76100133981055e+01°)
3.83705647730111e+00	(-2.20764400866736e+00dB,2.74407722254918e+01°)
3.86374531569944e+00	(-2.19679697204740e+00dB,2.72723218574482e+01°)
3.89061978964920e+00	(-2.18607316883978e+00dB,2.71046627794669e+01°)
3.91768119034777e+00	(-2.17547149145184e+00dB,2.69377954037104e+01°)
3.94493081797350e+00	(-2.16499083546413e+00dB,2.67717200621125e+01°)
3.97236998174820e+00	(-2.15463010120076e+00dB,2.66064370185174e+01°)
4.00000000000006e+00	(-2.14438819093362e+00dB,2.64419464564325e+01°)
4.02782220022694e+00	(-2.13426401209421e+00dB,2.62782484906050e+01°)
4.05583791916018e+00	(-2.12425647526466e+00dB,2.61153431614235e+01°)
4.08404850282884e+00	(-2.11436449479684e+00dB,2.59532304403102e+01°)
4.11245530662433e+00	(-2.10458699016960e+00dB,2.57919102266309e+01°)
4.14105969536557e+00	(-2.09492288466464e+00dB,2.56313823503916e+01°)
4.16986304336455e+00	(-2.08537110567382e+00dB,2.54716465743928e+01°)
4.19886673449233e+00	(-2.07593058546551e+00dB,2.53127025946911e+01°)
4.22807216224559e+00	(-2.06660026053813e+00dB,2.51545500358339e+01°)
4.25748072981351e+00	(-2.05737907322925e+00dB,2.49971884624499e+01°)
4.28709385014524e+00	(-2.04826596917323e+00dB,2.48406173716150e+01°)
4.31691294601778e+00	(-2.03925990038766e+00dB,2.46848361977620e+01°)
4.34693945010430e+00	(-2.03035982301604e+00dB,2.45298443115050e+01°)
4.37717480504303e+00	(-2.02156469909440e+00dB,2.43756410206823e+01°)
4.40762046350651e+00	(-2.01287349553058e+00dB,2.42222255744851e+01°)
4.43827788827145e+00	(-2.00428518458423e+00dB,2.40695971602534e+01°)
4.46914855228895e+00	(-1.99579874370491e+00dB,2.39177549078446e+01°)
4.50023393875531e+00	(-1.98741315656309e+00dB,2.37666978857795e+01°)
4.53153554118327e+00	(-1.97912741245741e+00dB,2.36164251099467e+01°)
4.56305486347377e+00	(-1.97094050489465e+00dB,2.34669355351792e+01°)
4.59479341998822e+00	(-1.96285143552394e+00dB,2.33182280655550e+01°)
4.62675273562123e+00	(-1.95485920988166e+00dB,2.31703015477562e+01°)
4.65893434587390e+00	(-1.94696284064201e+00dB,2.30231547757648e+01°)
4.69133979692759e+00	(-1.93916134553124e+00dB,2.28767864909489e+01°)
4.72397064571820e+00	(-1.93145374877542e+00dB,2.27311953827766e+01°)
4.75682846001096e+00	(-1.92383908072362e+00dB,2.25863800917777e+01°)
4.78991481847580e+00	(-1.91631637799057e+00dB,2.24423392065390e+01°)
4.82323131076312e+00	(-1.90888468346632e+00dB,2.22990712689417e+01°)
4.85677953758027e+00	(-1.90154304609198e+00dB,2.21565747718282e+01°)
