Freq.	V(out)
2.00000000000002e+00	(-3.12297671239244e+00dB,4.66999886743485e+01°)
2.01391110011345e+00	(-3.09581917351754e+00dB,4.64673343190281e+01°)
2.02791895958007e+00	(-3.06887918947282e+00dB,4.62350765614037e+01°)
2.04202425141440e+00	(-3.04215625929311e+00dB,4.60032236687703e+01°)
2.05622765331215e+00	(-3.01564986322873e+00dB,4.57717838626188e+01°)
2.07052984768277e+00	(-2.98935946293993e+00dB,4.55407653166073e+01°)
2.08493152168226e+00	(-2.96328450154687e+00dB,4.53101761545556e+01°)
2.09943336724615e+00	(-2.93742440437151e+00dB,4.50800244501384e+01°)
2.11403608112278e+00	(-2.91177857838831e+00dB,4.48503182209972e+01°)
2.12874036490674e+00	(-2.88634641275296e+00dB,4.46210654310180e+01°)
2.14354692507260e+00	(-2.86112727909043e+00dB,4.43922739843586e+01°)
2.15845647300887e+00	(-2.83612053202865e+00dB,4.41639517275915e+01°)
2.17346972505213e+00	(-2.81132550843566e+00dB,4.39361064438730e+01°)
2.18858740252150e+00	(-2.78674152864553e+00dB,4.37087458546256e+01°)
2.20381023175324e+00	(-2.76236789612122e+00dB,4.34818776143831e+01°)
2.21913894413571e+00	(-2.73820389803848e+00dB,4.32555093129429e+01°)
2.23457427614446e+00	(-2.71424880505567e+00dB,4.30296484689297e+01°)
2.25011696937764e+00	(-2.69050187222219e+00dB,4.28043025323881e+01°)
2.26576777059162e+00	(-2.66696233867059e+00dB,4.25794788816152e+01°)
2.28152743173687e+00	(-2.64362942817476e+00dB,4.23551848199080e+01°)
2.29739670999409e+00	(-2.62050234905154e+00dB,4.21314275760782e+01°)
2.31337636781060e+00	(-2.59758029480930e+00dB,4.19082143030473e+01°)
2.32946717293693e+00	(-2.57486244463033e+00dB,4.16855520751823e+01°)
2.34566989846378e+00	(-2.55234796245613e+00dB,4.14634478862668e+01°)
2.36198532285908e+00	(-2.53003599885702e+00dB,4.12419086509512e+01°)
2.37841423000546e+00	(-2.50792569035147e+00dB,4.10209412010449e+01°)
2.39495740923788e+00	(-2.48601615954774e+00dB,4.08005522846601e+01°)
2.41161565538154e+00	(-2.46430651603162e+00dB,4.05807485654286e+01°)
2.42838976879012e+00	(-2.44279585644438e+00dB,4.03615366210552e+01°)
2.44528055538416e+00	(-2.42148326434700e+00dB,4.01429229421346e+01°)
2.46228882668986e+00	(-2.40036781122334e+00dB,3.99249139316497e+01°)
2.47941539987800e+00	(-2.37944855622444e+00dB,3.97075159028363e+01°)
2.49666109780325e+00	(-2.35872454657864e+00dB,3.94907350791730e+01°)
2.51402674904368e+00	(-2.33819481795647e+00dB,3.92745775925861e+01°)
2.53151318794059e+00	(-2.31785839468647e+00dB,3.90590494826907e+01°)
2.54912125463855e+00	(-2.29771429050344e+00dB,3.88441566978131e+01°)
2.56685179512583e+00	(-2.27776150790402e+00dB,3.86299050903397e+01°)
2.58470566127501e+00	(-2.25799903924710e+00dB,3.84163004199624e+01°)
2.60268371088389e+00	(-2.23842586703859e+00dB,3.82033483505183e+01°)
2.62078680771675e+00	(-2.21904096354718e+00dB,3.79910544495824e+01°)
2.63901582154582e+00	(-2.19984329168079e+00dB,3.77794241881078e+01°)
2.65737162819305e+00	(-2.18083180525958e+00dB,3.75684629407172e+01°)
2.67585510957225e+00	(-2.16200544929404e+00dB,3.73581759842221e+01°)
2.69446715373141e+00	(-2.14336315993184e+00dB,3.71485684962208e+01°)
2.71320865489537e+00	(-2.12490386519736e+00dB,3.69396455571222e+01°)
2.73208051350882e+00	(-2.10662648500685e+00dB,3.67314121469992e+01°)
2.75108363627952e+00	(-2.08852993162763e+00dB,3.65238731468758e+01°)
2.77021893622188e+00	(-2.07061311003025e+00dB,3.63170333383693e+01°)
2.78948733270084e+00	(-2.05287491787764e+00dB,3.61108974028461e+01°)
2.80888975147603e+00	(-2.03531424600978e+00dB,3.59054699211077e+01°)
2.82842712474622e+00	(-2.01792997898851e+00dB,3.57007553735834e+01°)
2.84810039119418e+00	(-2.00072099490176e+00dB,3.54967581400704e+01°)
2.86791049603169e+00	(-1.98368616598892e+00dB,3.52934824995400e+01°)
2.88785839104503e+00	(-1.96682435890974e+00dB,3.50909326303977e+01°)
2.90794503464065e+00	(-1.95013443472699e+00dB,3.48891126085872e+01°)
2.92817139189129e+00	(-1.93361524966450e+00dB,3.46880264110528e+01°)
2.94853843458224e+00	(-1.91726565523748e+00dB,3.44876779132213e+01°)
2.96904714125813e+00	(-1.90108449797122e+00dB,3.42880708886996e+01°)
2.98969849726991e+00	(-1.88507062062715e+00dB,3.40892090113869e+01°)
3.01049349482217e+00	(-1.86922286181647e+00dB,3.38910958538164e+01°)
3.03143313302083e+00	(-1.85354005652742e+00dB,3.36937348888585e+01°)
3.05251841792116e+00	(-1.83802103622434e+00dB,3.34971294883559e+01°)
3.07375036257606e+00	(-1.82266462930268e+00dB,3.33012829241344e+01°)
3.09512998708482e+00	(-1.80746966138574e+00dB,3.31061983690301e+01°)
3.11665831864204e+00	(-1.79243495530343e+00dB,3.29118788957106e+01°)
3.13833639158704e+00	(-1.77755933150371e+00dB,3.27183274775354e+01°)
3.16016524745355e+00	(-1.76284160872537e+00dB,3.25255469902802e+01°)
3.18214593501971e+00	(-1.74828060329192e+00dB,3.23335402100269e+01°)
3.20427951035853e+00	(-1.73387513049650e+00dB,3.21423098160550e+01°)
3.22656703688855e+00	(-1.71962400387004e+00dB,3.19518583891997e+01°)
3.24900958542498e+00	(-1.70552603593189e+00dB,3.17621884134696e+01°)
3.27160823423117e+00	(-1.69158003868601e+00dB,3.15733022772998e+01°)
3.29436406907034e+00	(-1.67778482298351e+00dB,3.13852022719539e+01°)
3.31727818325781e+00	(-1.66413919979582e+00dB,3.11978905941830e+01°)
3.34035167771352e+00	(-1.65064197953984e+00dB,3.10113693453166e+01°)
3.36358566101490e+00	(-1.63729197296720e+00dB,3.08256405329420e+01°)
3.38698124945015e+00	(-1.62408799112489e+00dB,3.06407060710028e+01°)
3.41053956707187e+00	(-1.61102884536903e+00dB,3.04565677802192e+01°)
3.43426174575106e+00	(-1.59811334807559e+00dB,3.02732273893489e+01°)
3.45814892523151e+00	(-1.58534031230273e+00dB,3.00906865354419e+01°)
3.48220225318454e+00	(-1.57270855245261e+00dB,2.99089467649190e+01°)
3.50642288526419e+00	(-1.56021688444020e+00dB,2.97280095342342e+01°)
3.53081198516267e+00	(-1.54786412515429e+00dB,2.95478762097355e+01°)
3.55537072466633e+00	(-1.53564909395972e+00dB,2.93685480701254e+01°)
3.58010028371194e+00	(-1.52357061187234e+00dB,2.91900263059737e+01°)
3.60500185044337e+00	(-1.51162750189151e+00dB,2.90123120206838e+01°)
3.63007662126869e+00	(-1.49981858962694e+00dB,2.88354062318871e+01°)
3.65532580091765e+00	(-1.48814270308617e+00dB,2.86593098716203e+01°)
3.68075060249955e+00	(-1.47659867297317e+00dB,2.84840237874705e+01°)
3.70635224756154e+00	(-1.46518533288904e+00dB,2.83095487438397e+01°)
3.73213196614728e+00	(-1.45390151945817e+00dB,2.81358854219067e+01°)
3.75809099685610e+00	(-1.44274607256857e+00dB,2.79630344213652e+01°)
3.78423058690244e+00	(-1.43171783528673e+00dB,2.77909962603472e+01°)
3.81055199217580e+00	(-1.42081565450917e+00dB,2.76197713782491e+01°)
3.83705647730111e+00	(-1.41003838072957e+00dB,2.74493601341765e+01°)
3.86374531569944e+00	(-1.39938486804063e+00dB,2.72797628095872e+01°)
3.89061978964920e+00	(-1.38885397468069e+00dB,2.71109796084487e+01°)
3.91768119034777e+00	(-1.37844456320435e+00dB,2.69430106591646e+01°)
3.94493081797350e+00	(-1.36815550013761e+00dB,2.67758560139752e+01°)
3.97236998174820e+00	(-1.35798565668385e+00dB,2.66095156513939e+01°)
4.00000000000006e+00	(-1.34793390822991e+00dB,2.64439894760026e+01°)
4.02782220022694e+00	(-1.33799913510341e+00dB,2.62792773207067e+01°)
4.05583791916018e+00	(-1.32818022241822e+00dB,2.61153789463054e+01°)
4.08404850282884e+00	(-1.31847605989500e+00dB,2.59522940432646e+01°)
4.11245530662433e+00	(-1.30888554281684e+00dB,2.57900222333830e+01°)
4.14105969536557e+00	(-1.29940757105786e+00dB,2.56285630690209e+01°)
4.16986304336455e+00	(-1.29004105001981e+00dB,2.54679160356714e+01°)
4.19886673449233e+00	(-1.28078489045263e+00dB,2.53080805520051e+01°)
4.22807216224559e+00	(-1.27163800866441e+00dB,2.51490559719463e+01°)
4.25748072981351e+00	(-1.26259932604482e+00dB,2.49908415838911e+01°)
4.28709385014524e+00	(-1.25366777014011e+00dB,2.48334366136178e+01°)
4.31691294601778e+00	(-1.24484227415376e+00dB,2.46768402245266e+01°)
4.34693945010430e+00	(-1.23612177698729e+00dB,2.45210515181995e+01°)
4.37717480504303e+00	(-1.22750522335808e+00dB,2.43660695356583e+01°)
4.40762046350651e+00	(-1.21899156432671e+00dB,2.42118932590342e+01°)
4.43827788827145e+00	(-1.21057975681231e+00dB,2.40585216118485e+01°)
4.46914855228895e+00	(-1.20226876381963e+00dB,2.39059534599427e+01°)
4.50023393875531e+00	(-1.19405755466834e+00dB,2.37541876130468e+01°)
4.53153554118327e+00	(-1.18594510512613e+00dB,2.36032228254049e+01°)
4.56305486347377e+00	(-1.17793039694812e+00dB,2.34530577966278e+01°)
4.59479341998822e+00	(-1.17001241869785e+00dB,2.33036911733341e+01°)
4.62675273562123e+00	(-1.16219016515170e+00dB,2.31551215491527e+01°)
4.65893434587390e+00	(-1.15446263782103e+00dB,2.30073474669326e+01°)
4.69133979692759e+00	(-1.14682884469869e+00dB,2.28603674183836e+01°)
4.72397064571820e+00	(-1.13928780034631e+00dB,2.27141798459221e+01°)
4.75682846001096e+00	(-1.13183852628729e+00dB,2.25687831439773e+01°)
4.78991481847580e+00	(-1.12448005050643e+00dB,2.24241756584863e+01°)
4.82323131076312e+00	(-1.11721140778581e+00dB,2.22803556893654e+01°)
4.85677953758027e+00	(-1.11003163982817e+00dB,2.21373214907076e+01°)
4.89056111076836e+00	(-1.10293979542571e+00dB,2.19950712722735e+01°)
4.92457765337975e+00	(-1.09593492965806e+00dB,2.18536031993158e+01°)
4.95883079975603e+00	(-1.08901610508883e+00dB,2.17129153950360e+01°)
4.99332219560653e+00	(-1.08218239102067e+00dB,2.15730059402416e+01°)
5.02805349808740e+00	(-1.07543286367454e+00dB,2.14338728750528e+01°)
5.06302637588121e+00	(-1.06876660639166e+00dB,2.12955141995735e+01°)
5.09824250927714e+00	(-1.06218270947129e+00dB,2.11579278743557e+01°)
5.13370359025171e+00	(-1.05568027020787e+00dB,2.10211118222100e+01°)
5.16941132255006e+00	(-1.04925839309695e+00dB,2.08850639283665e+01°)
5.20536742176783e+00	(-1.04291618975744e+00dB,2.07497820417844e+01°)
5.24157361543355e+00	(-1.03665277861354e+00dB,2.06152639754252e+01°)
5.27803164309167e+00	(-1.03046728544070e+00dB,2.04815075081204e+01°)
5.31474325638614e+00	(-1.02435884308090e+00dB,2.03485103843907e+01°)
5.35171021914454e+00	(-1.01832659137647e+00dB,2.02162703159846e+01°)
5.38893430746286e+00	(-1.01236967753057e+00dB,2.00847849825076e+01°)
5.42641730979079e+00	(-1.00648725570944e+00dB,1.99540520323198e+01°)
5.46416102701768e+00	(-1.00067848708045e+00dB,1.98240690830889e+01°)
5.50216727255908e+00	(-9.94942540262310e-01dB,1.96948337231434e+01°)
5.54043787244380e+00	(-9.89278590828500e-01dB,1.95663435116975e+01°)
5.57897466540173e+00	(-9.83685821407475e-01dB,1.94385959799607e+01°)
5.61777950295209e+00	(-9.78163421929938e-01dB,1.93115886323740e+01°)
5.65685424949249e+00	(-9.72710589230545e-01dB,1.91853189459368e+01°)
5.69620078238839e+00	(-9.67326527343785e-01dB,1.90597843729474e+01°)
5.73582099206342e+00	(-9.62010447450510e-01dB,1.89349823403188e+01°)
5.77571678209009e+00	(-9.56761567739791e-01dB,1.88109102507578e+01°)
5.81589006928135e+00	(-9.51579113503960e-01dB,1.86875654838301e+01°)
5.85634278378261e+00	(-9.46462316952561e-01dB,1.85649453960393e+01°)
5.89707686916452e+00	(-9.41410417589351e-01dB,1.84430473223708e+01°)
5.93809428251631e+00	(-9.36422661775787e-01dB,1.83218685764120e+01°)
5.97939699453987e+00	(-9.31498302717923e-01dB,1.82014064509986e+01°)
6.02098698964439e+00	(-9.26636600945870e-01dB,1.80816582194226e+01°)
6.06286626604171e+00	(-9.21836823629648e-01dB,1.79626211356826e+01°)
6.10503683584236e+00	(-9.17098245141931e-01dB,1.78442924356785e+01°)
6.14750072515217e+00	(-9.12420146513291e-01dB,1.77266693370379e+01°)
6.19025997416968e+00	(-9.07801815841542e-01dB,1.76097490406457e+01°)
6.23331663728412e+00	(-9.03242547830959e-01dB,1.74935287304520e+01°)
6.27667278317413e+00	(-8.98741644554619e-01dB,1.73780055754588e+01°)
6.32033049490714e+00	(-8.94298414211736e-01dB,1.72631767284324e+01°)
6.36429187003948e+00	(-8.89912172239207e-01dB,1.71490393284424e+01°)
6.40855902071711e+00	(-8.85582240636741e-01dB,1.70355905001352e+01°)
6.45313407377714e+00	(-8.81307948268158e-01dB,1.69228273549602e+01°)
6.49801917085002e+00	(-8.77088630407541e-01dB,1.68107469914569e+01°)
6.54321646846238e+00	(-8.72923629164592e-01dB,1.66993464963190e+01°)
6.58872813814072e+00	(-8.68812293306850e-01dB,1.65886229443416e+01°)
6.63455636651567e+00	(-8.64753978104744e-01dB,1.64785733996713e+01°)
6.68070335542709e+00	(-8.60748045457308e-01dB,1.63691949156190e+01°)
6.72717132202986e+00	(-8.56793863497824e-01dB,1.62604845357835e+01°)
6.77396249890036e+00	(-8.52890807247953e-01dB,1.61524392943609e+01°)
6.82107913414380e+00	(-8.49038257855165e-01dB,1.60450562167501e+01°)
6.86852349150217e+00	(-8.45235603029896e-01dB,1.59383323200407e+01°)
6.91629785046307e+00	(-8.41482236663966e-01dB,1.58322646133187e+01°)
6.96440450636914e+00	(-8.37777559216891e-01dB,1.57268500986753e+01°)
7.01284577052843e+00	(-8.34120977314500e-01dB,1.56220857712906e+01°)
7.06162397032539e+00	(-8.30511903764427e-01dB,1.55179686199888e+01°)
7.11074144933271e+00	(-8.26949757684172e-01dB,1.54144956277418e+01°)
7.16020056742393e+00	(-8.23433964167469e-01dB,1.53116637721415e+01°)
7.21000370088680e+00	(-8.19963954872713e-01dB,1.52094700262072e+01°)
7.26015324253744e+00	(-8.16539167046611e-01dB,1.51079113580405e+01°)
7.31065160183536e+00	(-8.13159044212924e-01dB,1.50069847319813e+01°)
7.36150120499916e+00	(-8.09823035828825e-01dB,1.49066871087407e+01°)
7.41270449512313e+00	(-8.06530597290845e-01dB,1.48070154458338e+01°)
7.46426393229462e+00	(-8.03281190111811e-01dB,1.47079666982846e+01°)
7.51618199371226e+00	(-8.00074281348390e-01dB,1.46095378184510e+01°)
7.56846117380493e+00	(-7.96909344230307e-01dB,1.45117257571908e+01°)
7.62110398435167e+00	(-7.93785857285668e-01dB,1.44145274633483e+01°)
7.67411295460228e+00	(-7.90703305361875e-01dB,1.43179398850421e+01°)
7.72749063139894e+00	(-7.87661178533186e-01dB,1.42219599694352e+01°)
7.78123957929846e+00	(-7.84658972892254e-01dB,1.41265846636022e+01°)
7.83536238069559e+00	(-7.81696189889389e-01dB,1.40318109143195e+01°)
7.88986163594705e+00	(-7.78772336537054e-01dB,1.39376356685782e+01°)
7.94473996349647e+00	(-7.75886925496061e-01dB,1.38440558744971e+01°)
8.00000000000018e+00	(-7.73039474822357e-01dB,1.37510684808399e+01°)
8.05564440045393e+00	(-7.70229507953840e-01dB,1.36586704378682e+01°)
8.11167583832042e+00	(-7.67456553890089e-01dB,1.35668586977915e+01°)
8.16809700565773e+00	(-7.64720146763842e-01dB,1.34756302144340e+01°)
8.22491061324872e+00	(-7.62019826078172e-01dB,1.33849819442067e+01°)
8.28211939073121e+00	(-7.59355136625105e-01dB,1.32949108460897e+01°)
8.33972608672916e+00	(-7.56725628397072e-01dB,1.32054138818908e+01°)
8.39773346898473e+00	(-7.54130856454714e-01dB,1.31164880168285e+01°)
8.45614432449124e+00	(-7.51570380994770e-01dB,1.30281302194474e+01°)
8.51496145962708e+00	(-7.49043767322737e-01dB,1.29403374623456e+01°)
8.57418770029054e+00	(-7.46550585822055e-01dB,1.28531067219738e+01°)
8.63382589203562e+00	(-7.44090411726846e-01dB,1.27664349791306e+01°)
8.69387890020867e+00	(-7.41662825223482e-01dB,1.26803192191361e+01°)
8.75434961008612e+00	(-7.39267411399887e-01dB,1.25947564324242e+01°)
8.81524092701309e+00	(-7.36903760322132e-01dB,1.25097436144850e+01°)
8.87655577654297e+00	(-7.34571466588008e-01dB,1.24252777657362e+01°)
8.93829710457797e+00	(-7.32270129791668e-01dB,1.23413558926405e+01°)
9.00046787751069e+00	(-7.29999354121048e-01dB,1.22579750074037e+01°)
9.06307108236660e+00	(-7.27758748473210e-01dB,1.21751321279852e+01°)
9.12610972694761e+00	(-7.25547926099605e-01dB,1.20928242786389e+01°)
9.18958683997650e+00	(-7.23366505406635e-01dB,1.20110484905182e+01°)
9.25350547124252e+00	(-7.21214108665447e-01dB,1.19298018008178e+01°)
9.31786869174787e+00	(-7.19090363077852e-01dB,1.18490812539480e+01°)
9.38267959385526e+00	(-7.16994900165487e-01dB,1.17688839014724e+01°)
9.44794129143647e+00	(-7.14927355826872e-01dB,1.16892068019785e+01°)
9.51365692002200e+00	(-7.12887370237922e-01dB,1.16100470215640e+01°)
9.57982963695166e+00	(-7.10874588076490e-01dB,1.15314016340257e+01°)
9.64646262152632e+00	(-7.08888658191720e-01dB,1.14532677209679e+01°)
9.71355907516061e+00	(-7.06929233659391e-01dB,1.13756423718825e+01°)
9.78112222153679e+00	(-7.04995971591901e-01dB,1.12985226843101e+01°)
9.84915530675957e+00	(-7.03088533463683e-01dB,1.12219057643012e+01°)
9.91766159951214e+00	(-7.01206584792281e-01dB,1.11457887262732e+01°)
9.98664439121314e+00	(-6.99349795055427e-01dB,1.10701686931942e+01°)
1.00561069961749e+01	(-6.97517837849792e-01dB,1.09950427968743e+01°)
1.01260527517625e+01	(-6.95710390808427e-01dB,1.09204081782002e+01°)
1.01964850185544e+01	(-6.93927135160864e-01dB,1.08462619864801e+01°)
1.02674071805035e+01	(-6.92167756490846e-01dB,1.07726013808195e+01°)
1.03388226451002e+01	(-6.90431943879266e-01dB,1.06994235295379e+01°)
1.04107348435357e+01	(-6.88719390220801e-01dB,1.06267256099005e+01°)
1.04831472308672e+01	(-6.87029792603358e-01dB,1.05545048094290e+01°)
1.05560632861834e+01	(-6.85362851361907e-01dB,1.04827583248581e+01°)
1.06294865127724e+01	(-6.83718270587151e-01dB,1.04114833625561e+01°)
1.07034204382892e+01	(-6.82095758241805e-01dB,1.03406771393800e+01°)
1.07778686149258e+01	(-6.80495025771475e-01dB,1.02703368816333e+01°)
1.08528346195817e+01	(-6.78915788218857e-01dB,1.02004598260657e+01°)
1.09283220540354e+01	(-6.77357764099118e-01dB,1.01310432193848e+01°)
1.10043345451182e+01	(-6.75820675428017e-01dB,1.00620843186000e+01°)
1.10808757448877e+01	(-6.74304247714222e-01dB,9.99358039144446e+00°)
1.11579493308035e+01	(-6.72808210011364e-01dB,9.92552871579574e+00°)
1.12355590059043e+01	(-6.71332294496310e-01dB,9.85792658009865e+00°)
1.13137084989851e+01	(-6.69876236815120e-01dB,9.79077128354209e+00°)
1.13924015647769e+01	(-6.68439775948541e-01dB,9.72406013609820e+00°)
1.14716419841269e+01	(-6.67022654182979e-01dB,9.65779045850933e+00°)
1.15514335641803e+01	(-6.65624616741010e-01dB,9.59195958208957e+00°)
1.16317801385628e+01	(-6.64245412526027e-01dB,9.52656484961950e+00°)
1.17126855675653e+01	(-6.62884793150208e-01dB,9.46160361438458e+00°)
1.17941537383291e+01	(-6.61542513577627e-01dB,9.39707324101697e+00°)
1.18761885650327e+01	(-6.60218331895052e-01dB,9.33297110527705e+00°)
