Freq.	V(out)
2.11403608112278e+00	(-3.72239198272749e+00dB,4.46331300829794e+01°)
2.12874036490674e+00	(-3.69694176112591e+00dB,4.44076794137271e+01°)
2.14354692507260e+00	(-3.67169884143099e+00dB,4.41826605820637e+01°)
2.15845647300887e+00	(-3.64666267720717e+00dB,4.39580810766854e+01°)
2.17346972505213e+00	(-3.62183270437445e+00dB,4.37339483378828e+01°)
2.18858740252150e+00	(-3.59720834258569e+00dB,4.35102697542564e+01°)
2.20381023175324e+00	(-3.57278899554173e+00dB,4.32870526684948e+01°)
2.21913894413571e+00	(-3.54857404951671e+00dB,4.30643043687216e+01°)
2.23457427614446e+00	(-3.52456287611156e+00dB,4.28420320891317e+01°)
2.25011696937764e+00	(-3.50075483031609e+00dB,4.26202430066317e+01°)
2.26576777059162e+00	(-3.47714925123544e+00dB,4.23989442446082e+01°)
2.28152743173687e+00	(-3.45374546337590e+00dB,4.21781428606745e+01°)
2.29739670999409e+00	(-3.43054277557036e+00dB,4.19578458587348e+01°)
2.31337636781060e+00	(-3.40754048044738e+00dB,4.17380601755712e+01°)
2.32946717293693e+00	(-3.38473785854480e+00dB,4.15187926838426e+01°)
2.34566989846378e+00	(-3.36213417267614e+00dB,4.13000501911909e+01°)
2.36198532285908e+00	(-3.33972867358720e+00dB,4.10818394395846e+01°)
2.37841423000546e+00	(-3.31752059696848e+00dB,4.08641670996204e+01°)
2.39495740923788e+00	(-3.29550916449441e+00dB,4.06470397745221e+01°)
2.41161565538154e+00	(-3.27369358459338e+00dB,4.04304639929023e+01°)
2.42838976879012e+00	(-3.25207305242415e+00dB,4.02144462121985e+01°)
2.44528055538416e+00	(-3.23064674912072e+00dB,3.99989928162984e+01°)
2.46228882668986e+00	(-3.20941384373914e+00dB,3.97841101121902e+01°)
2.47941539987800e+00	(-3.18837349235012e+00dB,3.95698043293394e+01°)
2.49666109780325e+00	(-3.16752483882244e+00dB,3.93560816220544e+01°)
2.51402674904368e+00	(-3.14686701414033e+00dB,3.91429480634200e+01°)
2.53151318794059e+00	(-3.12639913836770e+00dB,3.89304096474888e+01°)
2.54912125463855e+00	(-3.10612031942098e+00dB,3.87184722845175e+01°)
2.56685179512583e+00	(-3.08602965395898e+00dB,3.85071418083898e+01°)
2.58470566127501e+00	(-3.06612622737756e+00dB,3.82964239631355e+01°)
2.60268371088389e+00	(-3.04640911439403e+00dB,3.80863244104739e+01°)
2.62078680771675e+00	(-3.02687737926818e+00dB,3.78768487312154e+01°)
2.63901582154582e+00	(-3.00753007599947e+00dB,3.76680024151455e+01°)
2.65737162819305e+00	(-2.98836624786884e+00dB,3.74597908673866e+01°)
2.67585510957225e+00	(-2.96938492952990e+00dB,3.72522194054667e+01°)
2.69446715373141e+00	(-2.95058514538745e+00dB,3.70452932575754e+01°)
2.71320865489537e+00	(-2.93196591065249e+00dB,3.68390175649696e+01°)
2.73208051350882e+00	(-2.91352623227245e+00dB,3.66333973788332e+01°)
2.75108363627952e+00	(-2.89526510777768e+00dB,3.64284376585837e+01°)
2.77021893622188e+00	(-2.87718152701333e+00dB,3.62241432771046e+01°)
2.78948733270084e+00	(-2.85927447086481e+00dB,3.60205190081424e+01°)
2.80888975147603e+00	(-2.84154291348577e+00dB,3.58175695439233e+01°)
2.82842712474622e+00	(-2.82398582029572e+00dB,3.56152994767222e+01°)
2.84810039119418e+00	(-2.80660215044921e+00dB,3.54137133091003e+01°)
2.86791049603169e+00	(-2.78939085571560e+00dB,3.52128154515879e+01°)
2.88785839104503e+00	(-2.77235088175585e+00dB,3.50126102188416e+01°)
2.90794503464065e+00	(-2.75548116619267e+00dB,3.48131018355528e+01°)
2.92817139189129e+00	(-2.73878064237799e+00dB,3.46142944305693e+01°)
2.94853843458224e+00	(-2.72224823690858e+00dB,3.44161920383998e+01°)
2.96904714125813e+00	(-2.70588287013490e+00dB,3.42187986014786e+01°)
2.98969849726991e+00	(-2.68968345825408e+00dB,3.40221179679873e+01°)
3.01049349482217e+00	(-2.67364891197794e+00dB,3.38261538892419e+01°)
3.03143313302083e+00	(-2.65777813637471e+00dB,3.36309100240768e+01°)
3.05251841792116e+00	(-2.64207003342253e+00dB,3.34363899372531e+01°)
3.07375036257606e+00	(-2.62652349983908e+00dB,3.32425970990292e+01°)
3.09512998708482e+00	(-2.61113742836227e+00dB,3.30495348850586e+01°)
3.11665831864204e+00	(-2.59591070859760e+00dB,3.28572065774072e+01°)
3.13833639158704e+00	(-2.58084222529236e+00dB,3.26656153621774e+01°)
3.16016524745355e+00	(-2.56593086203577e+00dB,3.24747643356857e+01°)
3.18214593501971e+00	(-2.55117549744399e+00dB,3.22846564975959e+01°)
3.20427951035853e+00	(-2.53657500819791e+00dB,3.20952947540948e+01°)
3.22656703688855e+00	(-2.52212826873828e+00dB,3.19066819164012e+01°)
3.24900958542498e+00	(-2.50783415113506e+00dB,3.17188207097417e+01°)
3.27160823423117e+00	(-2.49369152506581e+00dB,3.15317137603458e+01°)
3.29436406907034e+00	(-2.47969925828675e+00dB,3.13453636026945e+01°)
3.31727818325781e+00	(-2.46585621826299e+00dB,3.11597726818603e+01°)
3.34035167771352e+00	(-2.45216126953841e+00dB,3.09749433505382e+01°)
3.36358566101490e+00	(-2.43861327665574e+00dB,3.07908778705009e+01°)
3.38698124945015e+00	(-2.42521110317567e+00dB,3.06075784113052e+01°)
3.41053956707187e+00	(-2.41195361157645e+00dB,3.04250470545734e+01°)
3.43426174575106e+00	(-2.39883966452395e+00dB,3.02432857904763e+01°)
3.45814892523151e+00	(-2.38586812385394e+00dB,3.00622965214043e+01°)
3.48220225318454e+00	(-2.37303785223229e+00dB,2.98820810614535e+01°)
3.50642288526419e+00	(-2.36034771220595e+00dB,2.97026411342754e+01°)
3.53081198516267e+00	(-2.34779656630214e+00dB,2.95239783790769e+01°)
3.55537072466633e+00	(-2.33538327847683e+00dB,2.93460943462826e+01°)
3.58010028371194e+00	(-2.32310671360109e+00dB,2.91689905015088e+01°)
3.60500185044337e+00	(-2.31096573681276e+00dB,2.89926682241445e+01°)
3.63007662126869e+00	(-2.29895921515278e+00dB,2.88171288085473e+01°)
3.65532580091765e+00	(-2.28708601687518e+00dB,2.86423734641243e+01°)
3.68075060249955e+00	(-2.27534501212883e+00dB,2.84684033204120e+01°)
3.70635224756154e+00	(-2.26373507243257e+00dB,2.82952194199903e+01°)
3.73213196614728e+00	(-2.25225507172695e+00dB,2.81228227257680e+01°)
3.75809099685610e+00	(-2.24090388624010e+00dB,2.79512141182900e+01°)
3.78423058690244e+00	(-2.22968039374712e+00dB,2.77803943988787e+01°)
3.81055199217580e+00	(-2.21858347596408e+00dB,2.76103642881949e+01°)
3.83705647730111e+00	(-2.20761201598316e+00dB,2.74411244282306e+01°)
3.86374531569944e+00	(-2.19676490022635e+00dB,2.72726753843617e+01°)
3.89061978964920e+00	(-2.18604101829796e+00dB,2.71050176425229e+01°)
3.91768119034777e+00	(-2.17543926290470e+00dB,2.69381516130477e+01°)
3.94493081797350e+00	(-2.16495852971747e+00dB,2.67720776315803e+01°)
3.97236998174820e+00	(-2.15459771932777e+00dB,2.66067959579621e+01°)
4.00000000000006e+00	(-2.14435573322945e+00dB,2.64423067791459e+01°)
4.02782220022694e+00	(-2.13423147918444e+00dB,2.62786102075553e+01°)
4.05583791916018e+00	(-2.12422386810158e+00dB,2.61157062864840e+01°)
4.08404850282884e+00	(-2.11433181379215e+00dB,2.59535949847990e+01°)
4.11245530662433e+00	(-2.10455423648835e+00dB,2.57922762036672e+01°)
4.14105969536557e+00	(-2.09489005865391e+00dB,2.56317497720812e+01°)
4.16986304336455e+00	(-2.08533820804488e+00dB,2.54720154552377e+01°)
4.19886673449233e+00	(-2.07589761651571e+00dB,2.53130729447524e+01°)
4.22807216224559e+00	(-2.06656722192926e+00dB,2.51549218709394e+01°)
4.25748072981351e+00	(-2.05734596461367e+00dB,2.49975617944044e+01°)
4.28709385014524e+00	(-2.04823279164205e+00dB,2.48409922141477e+01°)
4.31691294601778e+00	(-2.03922665482406e+00dB,2.46852125650568e+01°)
4.34693945010430e+00	(-2.03032651036624e+00dB,2.45302222166685e+01°)
4.37717480504303e+00	(-2.02153131937147e+00dB,2.43760204778854e+01°)
4.40762046350651e+00	(-2.01284004944753e+00dB,2.42226065977204e+01°)
4.43827788827145e+00	(-2.00425167287162e+00dB,2.40699797631774e+01°)
4.46914855228895e+00	(-1.99576516711039e+00dB,2.39181391037791e+01°)
4.50023393875531e+00	(-1.98737951580724e+00dB,2.37670836912627e+01°)
4.53153554118327e+00	(-1.97909370763109e+00dB,2.36168125377901e+01°)
4.56305486347377e+00	(-1.97090673743402e+00dB,2.34673246013385e+01°)
4.59479341998822e+00	(-1.96281760563053e+00dB,2.33186187837918e+01°)
4.62675273562123e+00	(-1.95482531861747e+00dB,2.31706939345203e+01°)
4.65893434587390e+00	(-1.94692888762711e+00dB,2.30235488431630e+01°)
4.69133979692759e+00	(-1.93912733229301e+00dB,2.28771822561400e+01°)
4.72397064571820e+00	(-1.93141967578490e+00dB,2.27315928606888e+01°)
4.75682846001096e+00	(-1.92380494856232e+00dB,2.25867792983616e+01°)
4.78991481847580e+00	(-1.91628218760952e+00dB,2.24427401571767e+01°)
4.82323131076312e+00	(-1.90885043510704e+00dB,2.22994739796610e+01°)
4.85677953758027e+00	(-1.90150874002968e+00dB,2.21569792581064e+01°)
4.89056111076836e+00	(-1.89425615820998e+00dB,2.20152544389750e+01°)
4.92457765337975e+00	(-1.88709175094014e+00dB,2.18742979237087e+01°)
4.95883079975603e+00	(-1.88001458599796e+00dB,2.17341080652156e+01°)
4.99332219560653e+00	(-1.87302373896717e+00dB,2.15946831770635e+01°)
5.02805349808740e+00	(-1.86611828984881e+00dB,2.14560215253355e+01°)
5.06302637588121e+00	(-1.85929732694366e+00dB,2.13181213369710e+01°)
5.09824250927714e+00	(-1.85255994429100e+00dB,2.11809807949312e+01°)
5.13370359025171e+00	(-1.84590524208279e+00dB,2.10445980431675e+01°)
5.16941132255006e+00	(-1.83933232811526e+00dB,2.09089711845948e+01°)
5.20536742176783e+00	(-1.83284031693038e+00dB,2.07740982851276e+01°)
5.24157361543355e+00	(-1.82642832836624e+00dB,2.06399773704055e+01°)
5.27803164309167e+00	(-1.82009549027932e+00dB,2.05066064311757e+01°)
5.31474325638614e+00	(-1.81384093718730e+00dB,2.03739834214855e+01°)
5.35171021914454e+00	(-1.80766380885693e+00dB,2.02421062582011e+01°)
5.38893430746286e+00	(-1.80156325422289e+00dB,2.01109728255681e+01°)
5.42641730979079e+00	(-1.79553842703570e+00dB,1.99805809746064e+01°)
5.46416102701768e+00	(-1.78958848848854e+00dB,1.98509285209513e+01°)
5.50216727255908e+00	(-1.78371260636941e+00dB,1.97220132498286e+01°)
5.54043787244380e+00	(-1.77790995615878e+00dB,1.95938329149776e+01°)
5.57897466540173e+00	(-1.77217971905498e+00dB,1.94663852403614e+01°)
5.61777950295209e+00	(-1.76652108311699e+00dB,1.93396679183740e+01°)
5.65685424949249e+00	(-1.76093324435910e+00dB,1.92136786156260e+01°)
5.69620078238839e+00	(-1.75541540372946e+00dB,1.90884149665645e+01°)
5.73582099206342e+00	(-1.74996677099020e+00dB,1.89638745823865e+01°)
5.77571678209009e+00	(-1.74458656105741e+00dB,1.88400550446771e+01°)
5.81589006928135e+00	(-1.73927399704153e+00dB,1.87169539116474e+01°)
5.85634278378261e+00	(-1.73402830748231e+00dB,1.85945687136965e+01°)
5.89707686916452e+00	(-1.72884872921709e+00dB,1.84728969599647e+01°)
5.93809428251631e+00	(-1.72373450450145e+00dB,1.83519361331724e+01°)
5.97939699453987e+00	(-1.71868488261855e+00dB,1.82316836956915e+01°)
6.02098698964439e+00	(-1.71369912047701e+00dB,1.81121370860515e+01°)
6.06286626604171e+00	(-1.70877648069179e+00dB,1.79932937213510e+01°)
6.10503683584236e+00	(-1.70391623369181e+00dB,1.78751509996566e+01°)
6.14750072515217e+00	(-1.69911765495725e+00dB,1.77577062965516e+01°)
6.19025997416968e+00	(-1.69438002861869e+00dB,1.76409569700992e+01°)
6.23331663728412e+00	(-1.68970264383709e+00dB,1.75249003589243e+01°)
6.27667278317413e+00	(-1.68508479794904e+00dB,1.74095337830446e+01°)
6.32033049490714e+00	(-1.68052579317263e+00dB,1.72948545458225e+01°)
6.36429187003948e+00	(-1.67602493992850e+00dB,1.71808599345090e+01°)
6.40855902071711e+00	(-1.67158155405099e+00dB,1.70675472181910e+01°)
6.45313407377714e+00	(-1.66719495884532e+00dB,1.69549136518075e+01°)
6.49801917085002e+00	(-1.66286448367419e+00dB,1.68429564757741e+01°)
6.54321646846238e+00	(-1.65858946447244e+00dB,1.67316729152652e+01°)
6.58872813814072e+00	(-1.65436924383646e+00dB,1.66210601820953e+01°)
6.63455636651567e+00	(-1.65020317027386e+00dB,1.65111154740400e+01°)
6.68070335542709e+00	(-1.64609059979728e+00dB,1.64018359788814e+01°)
6.72717132202986e+00	(-1.64203089314192e+00dB,1.62932188694536e+01°)
6.77396249890036e+00	(-1.63802341938687e+00dB,1.61852613085219e+01°)
6.82107913414380e+00	(-1.63406755234338e+00dB,1.60779604489123e+01°)
6.86852349150217e+00	(-1.63016267290455e+00dB,1.59713134308915e+01°)
6.91629785046307e+00	(-1.62630816782084e+00dB,1.58653173860160e+01°)
6.96440450636914e+00	(-1.62250343109414e+00dB,1.57599694387438e+01°)
7.01284577052843e+00	(-1.61874786123840e+00dB,1.56552667011042e+01°)
7.06162397032539e+00	(-1.61504086472250e+00dB,1.55512062783170e+01°)
7.11074144933271e+00	(-1.61138185270166e+00dB,1.54477852692079e+01°)
7.16020056742393e+00	(-1.60777024290063e+00dB,1.53450007635783e+01°)
7.21000370088680e+00	(-1.60420545972608e+00dB,1.52428498447039e+01°)
7.26015324253744e+00	(-1.60068693301174e+00dB,1.51413295908770e+01°)
7.31065160183536e+00	(-1.59721409834272e+00dB,1.50404370726128e+01°)
7.36150120499916e+00	(-1.59378639773333e+00dB,1.49401693571196e+01°)
7.41270449512313e+00	(-1.59040327917611e+00dB,1.48405235053719e+01°)
7.46426393229462e+00	(-1.58706419575301e+00dB,1.47414965726477e+01°)
7.51618199371226e+00	(-1.58376860785297e+00dB,1.46430856138829e+01°)
7.56846117380493e+00	(-1.58051597991159e+00dB,1.45452876767093e+01°)
7.62110398435167e+00	(-1.57730578277213e+00dB,1.44480998072993e+01°)
7.67411295460228e+00	(-1.57413749338254e+00dB,1.43515190479653e+01°)
7.72749063139894e+00	(-1.57101059460667e+00dB,1.42555424403482e+01°)
7.78123957929846e+00	(-1.56792457429740e+00dB,1.41601670232580e+01°)
7.83536238069559e+00	(-1.56487892571058e+00dB,1.40653898322210e+01°)
7.88986163594705e+00	(-1.56187314804622e+00dB,1.39712079043163e+01°)
7.94473996349647e+00	(-1.55890674607512e+00dB,1.38776182736784e+01°)
8.00000000000018e+00	(-1.55597922995584e+00dB,1.37846179749883e+01°)
8.05564440045393e+00	(-1.55309011505885e+00dB,1.36922040423809e+01°)
8.11167583832042e+00	(-1.55023892252424e+00dB,1.36003735095678e+01°)
8.16809700565773e+00	(-1.54742517834263e+00dB,1.35091234125108e+01°)
8.22491061324872e+00	(-1.54464841388428e+00dB,1.34184507859422e+01°)
8.28211939073121e+00	(-1.54190816618418e+00dB,1.33283526671648e+01°)
8.33972608672916e+00	(-1.53920397748287e+00dB,1.32388260944445e+01°)
8.39773346898473e+00	(-1.53653539481623e+00dB,1.31498681086859e+01°)
8.45614432449124e+00	(-1.53390196989394e+00dB,1.30614757510847e+01°)
8.51496145962708e+00	(-1.53130326061030e+00dB,1.29736460675149e+01°)
8.57418770029054e+00	(-1.52873882911559e+00dB,1.28863761049023e+01°)
8.63382589203562e+00	(-1.52620824322241e+00dB,1.27996629141939e+01°)
8.69387890020867e+00	(-1.52371107472459e+00dB,1.27135035487897e+01°)
8.75434961008612e+00	(-1.52124690071340e+00dB,1.26278950656063e+01°)
8.81524092701309e+00	(-1.51881530377125e+00dB,1.25428345276043e+01°)
8.87655577654297e+00	(-1.51641587058574e+00dB,1.24583189978670e+01°)
8.93829710457797e+00	(-1.51404819334240e+00dB,1.23743455482104e+01°)
9.00046787751069e+00	(-1.51171186750645e+00dB,1.22909112504923e+01°)
9.06307108236660e+00	(-1.50940649533542e+00dB,1.22080131862966e+01°)
9.12610972694761e+00	(-1.50713168151129e+00dB,1.21256484383607e+01°)
9.18958683997650e+00	(-1.50488703695438e+00dB,1.20438140954447e+01°)
9.25350547124252e+00	(-1.50267217615595e+00dB,1.19625072536306e+01°)
9.31786869174787e+00	(-1.50048671908784e+00dB,1.18817250131649e+01°)
9.38267959385526e+00	(-1.49833028956853e+00dB,1.18014644812139e+01°)
9.44794129143647e+00	(-1.49620251589505e+00dB,1.17217227705420e+01°)
9.51365692002200e+00	(-1.49410303036405e+00dB,1.16424969995575e+01°)
9.57982963695166e+00	(-1.49203147040141e+00dB,1.15637842949399e+01°)
9.64646262152632e+00	(-1.48998747813655e+00dB,1.14855817899120e+01°)
9.71355907516061e+00	(-1.48797069801943e+00dB,1.14078866216026e+01°)
9.78112222153679e+00	(-1.48598078070316e+00dB,1.13306959390116e+01°)
9.84915530675957e+00	(-1.48401737958818e+00dB,1.12540068952289e+01°)
9.91766159951214e+00	(-1.48208015359201e+00dB,1.11778166515466e+01°)
9.98664439121314e+00	(-1.48016876483760e+00dB,1.11021223779840e+01°)
1.00561069961749e+01	(-1.47828287948013e+00dB,1.10269212505924e+01°)
1.01260527517625e+01	(-1.47642216820474e+00dB,1.09522104551844e+01°)
1.01964850185544e+01	(-1.47458630494209e+00dB,1.08779871838890e+01°)
1.02674071805035e+01	(-1.47277496814556e+00dB,1.08042486383054e+01°)
1.03388226451002e+01	(-1.47098784078794e+00dB,1.07309920293748e+01°)
1.04107348435357e+01	(-1.46922460739590e+00dB,1.06582145743909e+01°)
1.04831472308672e+01	(-1.46748495927028e+00dB,1.05859135005205e+01°)
1.05560632861834e+01	(-1.46576858948628e+00dB,1.05140860441341e+01°)
1.06294865127724e+01	(-1.46407519519411e+00dB,1.04427294498643e+01°)
1.07034204382892e+01	(-1.46240447729442e+00dB,1.03718409712934e+01°)
1.07778686149258e+01	(-1.46075614160398e+00dB,1.03014178727325e+01°)
1.08528346195817e+01	(-1.45912989558830e+00dB,1.02314574264899e+01°)
1.09283220540354e+01	(-1.45752545121239e+00dB,1.01619569140467e+01°)
1.10043345451182e+01	(-1.45594252401531e+00dB,1.00929136266709e+01°)
1.10808757448877e+01	(-1.45438083321915e+00dB,1.00243248671786e+01°)
1.11579493308035e+01	(-1.45284010153984e+00dB,9.95618794538750e+00°)
1.12355590059043e+01	(-1.45132005433500e+00dB,9.88850018206023e+00°)
1.13137084989851e+01	(-1.44982042084391e+00dB,9.82125890783848e+00°)
1.13924015647769e+01	(-1.44834093415254e+00dB,9.75446146479495e+00°)
1.14716419841269e+01	(-1.44688132992525e+00dB,9.68810520272859e+00°)
1.15514335641803e+01	(-1.44544134721502e+00dB,9.62218748338392e+00°)
1.16317801385628e+01	(-1.44402072912168e+00dB,9.55670567837715e+00°)
1.17126855675653e+01	(-1.44261922112503e+00dB,9.49165716960838e+00°)
1.17941537383291e+01	(-1.44123657169438e+00dB,9.42703934929238e+00°)
1.18761885650327e+01	(-1.43987253335420e+00dB,9.36284961980162e+00°)
