Freq.	V(out)
3.13833639158704e+00	(9.85913601975653e+00dB,3.27167304717043e+01°)
3.16016524745355e+00	(9.87385319544907e+00dB,3.25239454501032e+01°)
3.18214593501971e+00	(9.88841365774110e+00dB,3.23319341007943e+01°)
3.20427951035853e+00	(9.90281859157589e+00dB,3.21406991019665e+01°)
3.22656703688855e+00	(9.91706918328536e+00dB,3.19502430339449e+01°)
3.24900958542498e+00	(9.93116662024599e+00dB,3.17605683805105e+01°)
3.27160823423117e+00	(9.94511209076631e+00dB,3.15716775285549e+01°)
3.29436406907034e+00	(9.95890678368073e+00dB,3.13835727694140e+01°)
3.31727818325781e+00	(9.97255188829213e+00dB,3.11962562985797e+01°)
3.34035167771352e+00	(9.98604859397168e+00dB,3.10097302170597e+01°)
3.36358566101490e+00	(9.99939809005516e+00dB,3.08239965316165e+01°)
3.38698124945015e+00	(1.00126015655473e+01dB,3.06390571554409e+01°)
3.41053956707187e+00	(1.00256602089874e+01dB,3.04549139085810e+01°)
3.43426174575106e+00	(1.00385752080990e+01dB,3.02715685192061e+01°)
3.45814892523151e+00	(1.00513477497140e+01dB,3.00890226236741e+01°)
3.48220225318454e+00	(1.00639790194350e+01dB,2.99072777677032e+01°)
3.50642288526419e+00	(1.00764702015757e+01dB,2.97263354067132e+01°)
3.53081198516267e+00	(1.00888224788471e+01dB,2.95461969069392e+01°)
3.55537072466633e+00	(1.01010370321743e+01dB,2.93668635459851e+01°)
3.58010028371194e+00	(1.01131150405242e+01dB,2.91883365138448e+01°)
3.60500185044337e+00	(1.01250576807584e+01dB,2.90106169133146e+01°)
3.63007662126869e+00	(1.01368661273585e+01dB,2.88337057611091e+01°)
3.65532580091765e+00	(1.01485415522372e+01dB,2.86576039888551e+01°)
3.68075060249955e+00	(1.01600851247223e+01dB,2.84823124434216e+01°)
3.70635224756154e+00	(1.01714980112292e+01dB,2.83078318881330e+01°)
3.73213196614728e+00	(1.01827813750502e+01dB,2.81341630038814e+01°)
3.75809099685610e+00	(1.01939363763948e+01dB,2.79613063894525e+01°)
3.78423058690244e+00	(1.02049641719893e+01dB,2.77892625627637e+01°)
3.81055199217580e+00	(1.02158659151194e+01dB,2.76180319617401e+01°)
3.83705647730111e+00	(1.02266427552804e+01dB,2.74476149454171e+01°)
3.86374531569944e+00	(1.02372958382642e+01dB,2.72780117943332e+01°)
3.89061978964920e+00	(1.02478263057452e+01dB,2.71092227120112e+01°)
3.91768119034777e+00	(1.02582352953629e+01dB,2.69412478257099e+01°)
3.94493081797350e+00	(1.02685239404397e+01dB,2.67740871873070e+01°)
3.97236998174820e+00	(1.02786933699148e+01dB,2.66077407745032e+01°)
4.00000000000006e+00	(1.02887447081927e+01dB,2.64422084914071e+01°)
4.02782220022694e+00	(1.02986790749991e+01dB,2.62774901698487e+01°)
4.05583791916018e+00	(1.03084975852849e+01dB,2.61135855703055e+01°)
4.08404850282884e+00	(1.03182013491037e+01dB,2.59504943826131e+01°)
4.11245530662433e+00	(1.03277914714198e+01dB,2.57882162275245e+01°)
4.14105969536557e+00	(1.03372690521738e+01dB,2.56267506569518e+01°)
4.16986304336455e+00	(1.03466351859600e+01dB,2.54660971556670e+01°)
4.19886673449233e+00	(1.03558909620315e+01dB,2.53062551417697e+01°)
4.22807216224559e+00	(1.03650374642495e+01dB,2.51472239681206e+01°)
