Freq.	V(out)
5.50216727255908e+00	(-9.94940648479349e-01dB,1.96934079976326e+01°)
5.54043787244380e+00	(-9.89276698715967e-01dB,1.95649078477219e+01°)
5.57897466540173e+00	(-9.83683929120724e-01dB,1.94371503087911e+01°)
5.61777950295209e+00	(-9.78161529403493e-01dB,1.93101328841744e+01°)
5.65685424949249e+00	(-9.72708696444796e-01dB,1.91838530511615e+01°)
5.69620078238839e+00	(-9.67324634355490e-01dB,1.90583082609350e+01°)
5.73582099206342e+00	(-9.62008554270350e-01dB,1.89334959402902e+01°)
5.77571678209009e+00	(-9.56759674326462e-01dB,1.88094134911666e+01°)
5.81589006928135e+00	(-9.51577219858325e-01dB,1.86860582927111e+01°)
5.85634278378261e+00	(-9.46460423252150e-01dB,1.85634277012790e+01°)
5.89707686916452e+00	(-9.41408523606586e-01dB,1.84415190507449e+01°)
5.93809428251631e+00	(-9.36420767606946e-01dB,1.83203296545442e+01°)
5.97939699453987e+00	(-9.31496408391878e-01dB,1.81998568050564e+01°)
6.02098698964439e+00	(-9.26634706437866e-01dB,1.80800977748153e+01°)
6.06286626604171e+00	(-9.21834928912125e-01dB,1.79610498175585e+01°)
6.10503683584236e+00	(-9.17096350310373e-01dB,1.78427101685647e+01°)
6.14750072515217e+00	(-9.12418251531405e-01dB,1.77250760447990e+01°)
6.19025997416968e+00	(-9.07799920603680e-01dB,1.76081446467309e+01°)
6.23331663728412e+00	(-9.03240652631556e-01dB,1.74919131580068e+01°)
6.27667278317413e+00	(-8.98739749103281e-01dB,1.73763787464751e+01°)
6.32033049490714e+00	(-8.94296518564605e-01dB,1.72615385649786e+01°)
6.36429187003948e+00	(-8.89910276506168e-01dB,1.71473897518335e+01°)
6.40855902071711e+00	(-8.85580344793590e-01dB,1.70339294310654e+01°)
6.45313407377714e+00	(-8.81306052194929e-01dB,1.69211547134606e+01°)
6.49801917085002e+00	(-8.77086734267067e-01dB,1.68090626973801e+01°)
6.54321646846238e+00	(-8.72921732956088e-01dB,1.66976504687296e+01°)
6.58872813814072e+00	(-8.68810396999382e-01dB,1.65869151017942e+01°)
6.63455636651567e+00	(-8.64752081822049e-01dB,1.64768536601097e+01°)
6.68070335542709e+00	(-8.60746148938560e-01dB,1.63674631962958e+01°)
6.72717132202986e+00	(-8.56791966954244e-01dB,1.62587407535175e+01°)
6.77396249890036e+00	(-8.52888910537397e-01dB,1.61506833654009e+01°)
6.82107913414380e+00	(-8.49036361064198e-01dB,1.60432880566557e+01°)
6.86852349150217e+00	(-8.45233706104273e-01dB,1.59365518438986e+01°)
6.91629785046307e+00	(-8.41480339700127e-01dB,1.58304717356544e+01°)
6.96440450636914e+00	(-8.37775662180580e-01dB,1.57250447332813e+01°)
7.01284577052843e+00	(-8.34119080143858e-01dB,1.56202678313478e+01°)
7.06162397032539e+00	(-8.30510006576769e-01dB,1.55161380182811e+01°)
7.11074144933271e+00	(-8.26947860362315e-01dB,1.54126522762134e+01°)
7.16020056742393e+00	(-8.23432066977762e-01dB,1.53098075826023e+01°)
7.21000370088680e+00	(-8.19962057579156e-01dB,1.52076009091313e+01°)
7.26015324253744e+00	(-8.16537269727222e-01dB,1.51060292236966e+01°)
7.31065160183536e+00	(-8.13157146815176e-01dB,1.50050894898780e+01°)
7.36150120499916e+00	(-8.09821138376282e-01dB,1.49047786678319e+01°)
7.41270449512313e+00	(-8.06528699848678e-01dB,1.48050937144764e+01°)
7.46426393229462e+00	(-8.03279292615033e-01dB,1.47060315840537e+01°)
7.51618199371226e+00	(-8.00072383837064e-01dB,1.46075892285305e+01°)
7.56846117380493e+00	(-7.96907446551599e-01dB,1.45097635977431e+01°)
7.62110398435167e+00	(-7.93783959708030e-01dB,1.44125516402408e+01°)
7.67411295460228e+00	(-7.90701407739253e-01dB,1.43159503033356e+01°)
